ppd_id,PlanName,EEGroupID,EEGroupName_check,TierID,TierHireDate_check,BenefitID_COLA,fy_start,fy_end,Notes,COLA_StartDate,COLA_EndDate,COLA_CPIPercentage,COLA_CPIRangeStart,COLA_CPIRangeEnd,COLA_FixedRate,COLA_compounded,COLA_PercentMax,COLA_PercentMin,COLA_DollarMax,COLA_DollarMin,COLA_MaxPensionBase,COLA_PensionBaseIndexed,COLA_PensionBaseStart,COLA_PensionBaseEnd,COLA_RetAge,COLA_RetTenure,COLA_RetPoints,COLA_RetDate,COLA_AgeStart,COLA_AgeEnd,COLA_RetPeriodStart,COLA_RetPeriodEnd,COLA_FundedRatioStart,COLA_FundedRatioEnd,COLA_MarketReturnStart,COLA_MarketReturnEnd,COLABasis_RetBoard,COLABasis_Legislature,COLABasis_InvestmentReturn,COLABasis_CPI,COLABasis_FundedRatio,COLABasis_AdHoc,COLABasis_automatic,COLABasis_NoCOLA,fy
16,Connecticut SERS,11,ALL,7,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
16,Connecticut SERS,11,ALL,8,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
16,Connecticut SERS,12,ALL,1,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
16,Connecticut SERS,12,ALL,2,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
16,Connecticut SERS,12,ALL,3,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
16,Connecticut SERS,12,ALL,4,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
16,Connecticut SERS,12,ALL,5,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
16,Connecticut SERS,12,ALL,6,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
16,Connecticut SERS,12,ALL,7,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
16,Connecticut SERS,12,ALL,8,,1,2012,9999,,,,,,,.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
17,Connecticut Teachers,0,ALL,0,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
19,D.C. P&F,1,ALL,1,,1,2012,9999,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
19,D.C. P&F,1,ALL,2,,1,2012,9999,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
19,D.C. P&F,1,ALL,3,,1,2012,9999,,,,1,,,,,.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
19,D.C. P&F,2,ALL,1,,1,2012,9999,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
19,D.C. P&F,2,ALL,2,,1,2012,9999,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
19,D.C. P&F,2,ALL,3,,1,2012,9999,,,,1,,,,,.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
20,D.C. Teachers,0,ALL,1,,1,2012,9999,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
20,D.C. Teachers,0,ALL,2,,1,2012,9999,,,,1,,,,,.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
26,Florida RS,1,Regular,1,1/1/1800,1,2012,9999,,,,,,,.03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
26,Florida RS,1,Regular,2,  7/1/2011,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
26,Florida RS,2,Senior Mgmt.,1,1/1/1800,1,2012,9999,,,,,,,.03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
26,Florida RS,2,Senior Mgmt.,2,  7/1/2011,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
26,Florida RS,3,Special Risk,1,1/1/1800,1,2012,9999,,,,,,,.03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
26,Florida RS,3,Special Risk,2,  7/1/2011,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
26,Florida RS,4,Special Risk Admin,1,1/1/1800,1,2012,9999,,,,,,,.03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
26,Florida RS,4,Special Risk Admin,2,  7/1/2011,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
26,Florida RS,5,Elected Officials,1,1/1/1800,1,2012,9999,,,,,,,.03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
26,Florida RS,5,Elected Officials,2,  7/1/2011,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
27,Georgia ERS,0,All,1,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
27,Georgia ERS,0,All,2,  7/1/1982,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
27,Georgia ERS,0,All,3,  1/1/2009,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
28,Georgia Teachers,0,ALL,0,,1,2012,9999,,,,1,0,.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
31,Idaho PERS,1,ALL,0,,1,2012,9999,,,,1,,,,,.06,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2012
31,Idaho PERS,2,ALL,0,,1,2012,9999,,,,1,,,,,.06,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2012
31,Idaho PERS,3,ALL,0,,1,2012,9999,,,,1,,,,,.06,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2012
33,Illinois SERS,1,General State Government Employees - SS covered,1,,1,2012,9999,,,,,,,0,1,,,,,,,,,,,,,0,60,,,,,,,,,,,,,,,2012
33,Illinois SERS,1,General State Government Employees - SS covered,1,,2,2012,9999,,,,,,,.03,1,,,,,,,,,,,,,61,9999,,,,,,,,,,,,,,,2012
33,Illinois SERS,1,General State Government Employees - SS covered,2,  1/1/2011,1,2012,9999,,,,,,,0,0,,,,,,,,,,,,,0,66,,,,,,,,,,,,,,,2012
33,Illinois SERS,1,General State Government Employees - SS covered,2,  1/1/2011,2,2012,9999,,,,.5,,,,0,.03,,,,,,,,,,,,67,9999,,,,,,,,,,,,,,,2012
33,Illinois SERS,2,General State Government Employees - Non-SS covered,1,,1,2012,9999,,,,,,,0,1,,,,,,,,,,,,,0,60,,,,,,,,,,,,,,,2012
33,Illinois SERS,2,General State Government Employees - Non-SS covered,1,,2,2012,9999,,,,,,,.03,1,,,,,,,,,,,,,61,9999,,,,,,,,,,,,,,,2012
33,Illinois SERS,2,General State Government Employees - Non-SS covered,2,  1/1/2011,1,2012,9999,,,,,,,0,0,,,,,,,,,,,,,0,66,,,,,,,,,,,,,,,2012
33,Illinois SERS,2,General State Government Employees - Non-SS covered,2,  1/1/2011,2,2012,9999,,,,.5,,,,0,.03,,,,,,,,,,,,67,9999,,,,,,,,,,,,,,,2012
33,Illinois SERS,3,State Police and Firefighters-  Non-SS covered,1,,1,2012,9999,,,,,,,.03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
33,Illinois SERS,3,State Police and Firefighters-  Non-SS covered,2,  1/1/2011,1,2012,9999,,,,,,,0,0,,,,,,,,,,,,,0,66,,,,,,,,,,,,,,,2012
33,Illinois SERS,3,State Police and Firefighters-  Non-SS covered,2,  1/1/2011,2,2012,9999,,,,.5,,,,0,.03,,,,,,,,,,,,67,9999,,,,,,,,,,,,,,,2012
33,Illinois SERS,4,State Police and Firefighters- SS covered,1,,1,2012,9999,,,,,,,.03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
33,Illinois SERS,4,State Police and Firefighters- SS covered,2,  1/1/2011,1,2012,9999,,,,,,,0,0,,,,,,,,,,,,,0,66,,,,,,,,,,,,,,,2012
33,Illinois SERS,4,State Police and Firefighters- SS covered,2,  1/1/2011,2,2012,9999,,,,.5,,,,0,.03,,,,,,,,,,,,67,9999,,,,,,,,,,,,,,,2012
34,Illinois TRS,0,All,1,,1,2012,9999,,,,,,,.03,1,,,,,,,,,,,,,61,9999,,,,,,,,,,,,,,,2012
34,Illinois TRS,0,All,2,  1/1/2011,1,2012,9999,,,,,,,0,0,,,,,,,,,,,,,0,66,,,,,,,,,,,,,,,2012
34,Illinois TRS,0,All,2,  1/1/2011,2,2012,9999,,,,.5,,,,0,.03,,,,,,,,,,,,67,9999,,,,,,,,,,,,,,,2012
35,Illinois University Retirement System,1,All,1,,1,2012,9999,,,,,,,.03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
35,Illinois University Retirement System,1,All,2,  7/1/2005,1,2012,9999,,,,,,,.03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
35,Illinois University Retirement System,1,All,3,  1/1/2011,1,2012,9999,,,,,,,0,0,,,,,,,,,,,,,0,66,,,,,,,,,,,,,,,2012
35,Illinois University Retirement System,1,All,3,  1/1/2011,2,2012,9999,,,,.5,,,,0,.03,,,,,,,,,,,,67,9999,,,,,,,,,,,,,,,2012
35,Illinois University Retirement System,2,All,1,,1,2012,9999,,,,,,,.03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
35,Illinois University Retirement System,2,All,2,  7/1/2005,1,2012,9999,,,,,,,.03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
35,Illinois University Retirement System,2,All,3,  1/1/2011,1,2012,9999,,,,,,,0,0,,,,,,,,,,,,,0,66,,,,,,,,,,,,,,,2012
35,Illinois University Retirement System,2,All,3,  1/1/2011,2,2012,9999,,,,.5,,,,0,.03,,,,,,,,,,,,67,9999,,,,,,,,,,,,,,,2012
35,Illinois University Retirement System,3,All,1,,1,2012,9999,,,,,,,.03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
35,Illinois University Retirement System,3,All,2,  7/1/2005,1,2012,9999,,,,,,,.03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
35,Illinois University Retirement System,3,All,3,  1/1/2011,1,2012,9999,,,,,,,0,0,,,,,,,,,,,,,0,66,,,,,,,,,,,,,,,2012
35,Illinois University Retirement System,3,All,3,  1/1/2011,2,2012,9999,,,,.5,,,,0,.03,,,,,,,,,,,,67,9999,,,,,,,,,,,,,,,2012
35,Illinois University Retirement System,4,All,1,,1,2012,9999,,,,,,,.03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
35,Illinois University Retirement System,4,All,2,  7/1/2005,1,2012,9999,,,,,,,.03,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
35,Illinois University Retirement System,4,All,3,  1/1/2011,1,2012,9999,,,,,,,0,0,,,,,,,,,,,,,0,66,,,,,,,,,,,,,,,2012
35,Illinois University Retirement System,4,All,3,  1/1/2011,2,2012,9999,,,,.5,,,,0,.03,,,,,,,,,,,,67,9999,,,,,,,,,,,,,,,2012
36,Indiana PERF,1,ALL,0,,1,2012,9999,,,,,,,.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
36,Indiana PERF,2,ALL,0,,1,2012,9999,,,,,,,.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
37,Indiana Teachers,0,ALL,0,,1,2012,9999,,,,,,,.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
38,Iowa PERS,1,Regular EE State,0,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
38,Iowa PERS,2,Regular EE School,0,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
38,Iowa PERS,3,Regular EE Other,0,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
38,Iowa PERS,4,Sheriff and Deputies,0,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
38,Iowa PERS,5,Protection,0,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
39,Kansas PERS,1,ALL,1,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
39,Kansas PERS,1,ALL,2,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
39,Kansas PERS,1,ALL,3,,1,2012,9999,,,,,,,0,1,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2012
39,Kansas PERS,1,ALL,3,,2,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,2,9999,,,,,,,,,,,,,2012
39,Kansas PERS,1,ALL,3,,3,2012,9999,,,,,,,0,1,,,,,,,,,64,,,,0,64,,,,,,,,,,,,,,,2012
39,Kansas PERS,1,ALL,3,,4,2012,9999,,,,,,,.02,1,,,,,,,,,64,,,,65,9999,,,,,,,,,,,,,,,2012
39,Kansas PERS,1,ALL,3,,5,2012,9999,,,,,,,0,,,,,,,,,,,,,01jul2012,,,,,,,,,,,,,,,,,2012
39,Kansas PERS,1,ALL,3,,6,2012,9999,,,,,,,0,,,,,,,,,,64,,,01jul2012,,,,,,,,,,,,,,,,,2012
39,Kansas PERS,1,ALL,4,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
39,Kansas PERS,2,ALL,1,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
39,Kansas PERS,2,ALL,2,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
39,Kansas PERS,2,ALL,3,,1,2012,9999,,,,,,,0,1,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2012
39,Kansas PERS,2,ALL,3,,2,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,2,9999,,,,,,,,,,,,,2012
39,Kansas PERS,2,ALL,3,,3,2012,9999,,,,,,,0,1,,,,,,,,,64,,,,0,64,,,,,,,,,,,,,,,2012
39,Kansas PERS,2,ALL,3,,4,2012,9999,,,,,,,.02,1,,,,,,,,,64,,,,65,9999,,,,,,,,,,,,,,,2012
39,Kansas PERS,2,ALL,3,,5,2012,9999,,,,,,,0,,,,,,,,,,,,,01jul2012,,,,,,,,,,,,,,,,,2012
39,Kansas PERS,2,ALL,3,,6,2012,9999,,,,,,,0,,,,,,,,,,64,,,01jul2012,,,,,,,,,,,,,,,,,2012
39,Kansas PERS,2,ALL,4,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
39,Kansas PERS,3,ALL,1,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
39,Kansas PERS,3,ALL,2,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
39,Kansas PERS,3,ALL,3,,1,2012,9999,,,,,,,0,1,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2012
39,Kansas PERS,3,ALL,3,,2,2012,9999,,,,,,,.02,1,,,,,,,,,,,,,,,2,9999,,,,,,,,,,,,,2012
39,Kansas PERS,3,ALL,3,,3,2012,9999,,,,,,,0,1,,,,,,,,,64,,,,0,64,,,,,,,,,,,,,,,2012
39,Kansas PERS,3,ALL,3,,4,2012,9999,,,,,,,.02,1,,,,,,,,,64,,,,65,9999,,,,,,,,,,,,,,,2012
39,Kansas PERS,3,ALL,3,,5,2012,9999,,,,,,,0,,,,,,,,,,,,,01jul2012,,,,,,,,,,,,,,,,,2012
39,Kansas PERS,3,ALL,3,,6,2012,9999,,,,,,,0,,,,,,,,,,64,,,01jul2012,,,,,,,,,,,,,,,,,2012
39,Kansas PERS,3,ALL,4,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
44,Louisiana SERS,1,ALL,1,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
44,Louisiana SERS,1,ALL,2,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
44,Louisiana SERS,1,ALL,3,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
44,Louisiana SERS,2,ALL,0,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
44,Louisiana SERS,3,ALL,0,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
45,Louisiana TRS,1,ALL,1,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
45,Louisiana TRS,1,ALL,2,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
45,Louisiana TRS,1,ALL,3,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
45,Louisiana TRS,2,ALL,1,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
45,Louisiana TRS,2,ALL,2,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
45,Louisiana TRS,2,ALL,3,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
45,Louisiana TRS,2,ALL,4,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
45,Louisiana TRS,2,ALL,5,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
45,Louisiana TRS,2,ALL,6,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
45,Louisiana TRS,2,ALL,7,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
45,Louisiana TRS,2,ALL,8,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
45,Louisiana TRS,2,ALL,9,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
45,Louisiana TRS,2,ALL,10,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
45,Louisiana TRS,2,ALL,11,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
45,Louisiana TRS,3,ALL,1,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
45,Louisiana TRS,3,ALL,2,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
45,Louisiana TRS,3,ALL,3,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
45,Louisiana TRS,3,ALL,4,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
45,Louisiana TRS,4,ALL,1,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
45,Louisiana TRS,4,ALL,2,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
45,Louisiana TRS,4,ALL,3,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
45,Louisiana TRS,4,ALL,4,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
53,Michigan Public Schools,1,Basic: Option 1,0,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
53,Michigan Public Schools,2,Basic: Option 3,0,,1,2012,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
53,Michigan Public Schools,3,MIP: Option 1,1,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2012
53,Michigan Public Schools,3,MIP: Option 1,1,,2,2012,9999,,,,,,,.03,,,,,,,,,,,,,,,,2,9999,,,,,,,,,,,,,2012
53,Michigan Public Schools,3,MIP: Option 1,2,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2012
53,Michigan Public Schools,3,MIP: Option 1,2,,2,2012,9999,,,,,,,.03,,,,,,,,,,,,,,,,2,9999,,,,,,,,,,,,,2012
53,Michigan Public Schools,3,MIP: Option 1,3,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2012
53,Michigan Public Schools,3,MIP: Option 1,3,,2,2012,9999,,,,,,,.03,,,,,,,,,,,,,,,,2,9999,,,,,,,,,,,,,2012
53,Michigan Public Schools,4,MIP: Option 3,1,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2012
53,Michigan Public Schools,4,MIP: Option 3,1,,2,2012,9999,,,,,,,.03,,,,,,,,,,,,,,,,2,9999,,,,,,,,,,,,,2012
53,Michigan Public Schools,4,MIP: Option 3,2,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2012
53,Michigan Public Schools,4,MIP: Option 3,2,,2,2012,9999,,,,,,,.03,,,,,,,,,,,,,,,,2,9999,,,,,,,,,,,,,2012
53,Michigan Public Schools,4,MIP: Option 3,3,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2012
53,Michigan Public Schools,4,MIP: Option 3,3,,2,2012,9999,,,,,,,.03,,,,,,,,,,,,,,,,2,9999,,,,,,,,,,,,,2012
53,Michigan Public Schools,5,Pension Plan Plus,0,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2012
53,Michigan Public Schools,5,Pension Plan Plus,0,,2,2012,9999,,,,,,,.03,,,,,,,,,,,,,,,,2,9999,,,,,,,,,,,,,2012
54,Michigan SERS,1,All,0,,1,2012,9999,,,,,,,,,0,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2012
54,Michigan SERS,1,All,0,,2,2012,9999,,,,,,,,,.03,,3.6,,,,,,,,,,,,2,9999,,,,,,,,,,,,,2012
54,Michigan SERS,2,All,0,,1,2012,9999,,,,,,,,,0,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2012
54,Michigan SERS,2,All,0,,2,2012,9999,,,,,,,,,.03,,3.6,,,,,,,,,,,,2,9999,,,,,,,,,,,,,2012
54,Michigan SERS,3,All,0,,1,2012,9999,,,,,,,,,0,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,2012
54,Michigan SERS,3,All,0,,2,2012,9999,,,,,,,,,.03,,3.6,,,,,,,,,,,,2,9999,,,,,,,,,,,,,2012
56,Minnesota PERF,1,ALL,1,,1,2012,9999,,,,,,,.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
56,Minnesota PERF,2,ALL,1,,1,2012,9999,,,,,,,.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
56,Minnesota PERF,2,ALL,2,,1,2012,9999,,,,,,,.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
56,Minnesota PERF,2,ALL,3,,1,2012,9999,,,,,,,.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
56,Minnesota PERF,2,ALL,4,,1,2012,9999,,,,,,,.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
57,Minnesota State ERS,0,ALL,1,,1,2012,9999,,,,,,,.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
57,Minnesota State ERS,0,ALL,2,,1,2012,9999,,,,,,,.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
57,Minnesota State ERS,0,ALL,3,,1,2012,9999,,,,,,,.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
57,Minnesota State ERS,0,ALL,4,,1,2012,9999,,,,,,,.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
58,Minnesota Teachers,1,ALL,1,,1,2012,9999,,,,,,,.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
58,Minnesota Teachers,2,ALL,1,,1,2012,9999,,,,,,,.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
58,Minnesota Teachers,2,ALL,2,,1,2012,9999,,,,,,,.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
58,Minnesota Teachers,2,ALL,3,,1,2012,9999,,,,,,,.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
59,Mississippi PERS,1,ALL,1,,1,2012,9999,,,,,,,.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
59,Mississippi PERS,1,ALL,2,,1,2012,9999,,,,,,,.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
59,Mississippi PERS,1,ALL,3,,1,2012,9999,,,,,,,.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
59,Mississippi PERS,2,ALL,1,,1,2012,9999,,,,,,,.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
59,Mississippi PERS,2,ALL,2,,1,2012,9999,,,,,,,.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
59,Mississippi PERS,2,ALL,3,,1,2012,9999,,,,,,,.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
59,Mississippi PERS,3,ALL,1,,1,2012,9999,,,,,,,.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
59,Mississippi PERS,3,ALL,2,,1,2012,9999,,,,,,,.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
59,Mississippi PERS,3,ALL,3,,1,2012,9999,,,,,,,.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
71,New Jersey PERS,1,General State Employees,1,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
71,New Jersey PERS,1,General State Employees,2,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
71,New Jersey PERS,1,General State Employees,3,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
71,New Jersey PERS,1,General State Employees,4,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
71,New Jersey PERS,1,General State Employees,5,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
71,New Jersey PERS,2,General Local Employees,1,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
71,New Jersey PERS,2,General Local Employees,2,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
71,New Jersey PERS,2,General Local Employees,3,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
71,New Jersey PERS,2,General Local Employees,4,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
71,New Jersey PERS,2,General Local Employees,5,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
72,New Jersey Police and Fire,1,ALL,1,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
72,New Jersey Police and Fire,1,ALL,2,,1,2012,9999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
