ppd_id,PlanName,EEGroupID,TierID,fy,source_InvestmentReturn,notes_InvestmentReturn,initials_InvestmentReturn,InvestmentReturn_1yr,InvestmentReturn_2yr,InvestmentReturn_3yr,InvestmentReturn_4yr,InvestmentReturn_5yr,InvestmentReturn_7yr,InvestmentReturn_8yr,InvestmentReturn_10yr,InvestmentReturn_12yr,InvestmentReturn_15yr,InvestmentReturn_20yr,InvestmentReturn_25yr,InvestmentReturn_30yr,InvestmentReturn_LongTerm,InvestmentReturn_LTStartYear,GrossReturns,GeoReturn_est,GeoGrowth_est,InvestmentReturn_1yr_est,InvestmentReturn_5yr_est,InvestmentReturn_10yr_est
12,City of Austin ERS,0,0,2002,p.57 of 2003,,,-.094999999,,,,,,,,,,,,,,,,-.078156739,.0084979497,0,0,0
12,City of Austin ERS,0,0,2003,pg 59,,jp,.24299999,.059999999,.017999999,,.054000001,,,,,,,,,,,0,.01842355,.010562952,0,0,0
12,City of Austin ERS,0,0,2004,pg 55,,jp,.12100001,.17749999,.079999998,,.030999999,,,.105,,,,,,,,0,.043152317,.01184107,0,0,0
12,City of Austin ERS,0,0,2005,pg 60,,jp,.088100001,.103,.1469,,.0504,,,.090400003,,,,,,,,0,.051990803,.012884268,0,0,0
12,City of Austin ERS,0,0,2006,pg 62,,jp,.1279,.1091,.11310001,,.091600001,,,.091499999,,,,,,,,0,.064277917,.014532166,0,0,0
12,City of Austin ERS,0,0,2007,pg 72,,jp,.075000003,.101,.098000005,,.13,,,.083000004,,,,,,,,0,.065803073,.015622077,0,0,0
12,City of Austin ERS,0,0,2008,pg 78,,jp,-.25760001,-.1065,-.034299999,,.0195,,,.036400001,,,,,,,,0,.018701846,.01159783,0,0,0
12,City of Austin ERS,0,0,2009,pg 78,,jp,.26010001,-.0328,.0020000001,,.0436,,,.0374,,,,,,,,0,.043059502,.014614426,0,0,0
12,City of Austin ERS,0,0,2010,pg 74,,jp,.1592,.2086,.0274,,.056299999,,,.054299999,,,,,,,,0,.054129612,.016941043,0,0,0
12,City of Austin ERS,0,0,2011,pg 77,,jp,-.0087000001,.071999997,.1313,,.0294,,,.059999999,,,,,,,,0,.048256945,.016793655,0,0,0
12,City of Austin ERS,0,0,2012,pg 76,,JFP,.1382,.0623,.093599997,,.041199997,,,.084700003,,,,,,,,0,.05547265,.019114539,0,0,0
12,City of Austin ERS,0,0,2013,p 72,,MGN,.16,,.088999994,,.134,,,.076970108,,,,,,,,0,.06316746,.022172866,0,0,1
12,City of Austin ERS,0,0,2014,2014 COAERS CAFR p 78,,AW,.050900001,.1041,.1153,,.097799994,,,.070300005,,,,,,,,0,.062286485,.023301464,0,0,0
12,City of Austin ERS,0,0,2015,2015 COAERS CAFR p 78,,TP,-.0155,.017200001,.062700003,,.0625,,,.0594,,,,,,,,0,.056914672,.022940289,0,0,0
12,City of Austin ERS,0,0,2016,2016 COAERS CAFR p 73,,TP,.084399998,.033199999,.039100002,,.081699997,,,.055300001,,,,,,,,0,.058611915,.024876451,0,0,0
13,Colorado Municipal,0,0,2001,pg 53,,cmg,-.077,,.033,,.088999994,,,.103,,,,,,,,0,-.077,.00923,0,0,0
13,Colorado Municipal,0,0,2002,pg 49,,cmg,-.1179,,-.065700002,,.023399999,,,.082900003,,,,,,,,,-.097681701,.0081417831,0,0,0
13,Colorado Municipal,0,0,2003,pg 59,,cmg,.24059999,,.0019,,.036899999,,,.090600006,,,,,,,,,.0033453291,.010100696,0,0,0
13,Colorado Municipal,0,0,2004,pg 61,,cmg,.141,,.075999998,,.027999999,,,.10399999,,,,,,,,,.036118042,.011524894,0,0,0
13,Colorado Municipal,0,0,2005,pg 71,,cmg,.098000005,,.15800001,,.046999998,,,.090000004,,,,,,,,,.048208933,.012654334,0,0,0
13,Colorado Municipal,0,0,2006,pg 74,,cmg,.15700001,,.132,,.096000001,,,.092,,,,,,,,,.06560301,.014641064,0,0,0
13,Colorado Municipal,0,0,2007,pg 76,,cmg,.1,,.117,,.14399999,,,.081,,,,,,,,1,.070450217,.016105169,0,0,0
13,Colorado Municipal,0,0,2008,pg 82,,cmg,-.25999999,,-.02,,.033,,,.034000002,,,,,,,,1,.022173531,.011917826,0,0,0
13,Colorado Municipal,0,0,2009,pg 104,,cmg,.17399999,,-.015,,.039000001,,,.033,,,,,,,,1,.038023628,.013991527,0,0,0
13,Colorado Municipal,0,0,2010,pg 105,,cmg,.14,,-.003,,.046999998,,,.046,,,,,,,,1,.047796637,.015950343,0,0,0
13,Colorado Municipal,0,0,2011,pg 100,,jp,.018999999,,.109,,.021,,,.056999996,,,,,,,,1,.045145474,.016253399,0,0,0
13,Colorado Municipal,0,0,2012,pg 109,,JFP,.12899999,,.093999997,,.025999999,,,.083999999,,,,,,,,1,.051888827,.018350087,0,0,0
13,Colorado Municipal,0,0,2013,pg 109,,JFP,.156,,.098999999,,.122,,,.075999998,,,,,,,,,.059553195,.021212699,0,0,0
13,Colorado Municipal,0,0,2014,2014 CO Pension CAFR p 120,,AW,.056999996,,.11300001,,.098999999,,,.068000004,,,,,,,,1,.059370622,.022421826,0,0,0
13,Colorado Municipal,0,0,2015,2015 PERA CAFR p 123,,TP,.015,,.074000001,,.072999999,,,.059999999,,,,,,,,,.056353148,.022758152,0,0,0
13,Colorado Municipal,0,0,2016,2016 PERA CAFR p 125,,TP,.072999999,,.048,,.085000001,,,.051999997,,,,,,,,,.05738597,.024419496,0,0,0
14,Colorado School,0,0,2005,pg 71,,cmg,.098000005,,.15800001,,.046999998,,,.090000004,,,,,,,,,.048208933,.012654334,0,0,0
14,Colorado School,0,0,2006,pg 74,,cmg,.15700001,,.132,,.096000001,,,.092,,,,,,,,,.06560301,.014641064,0,0,0
14,Colorado School,0,0,2007,pg 76,,cmg,.1,,.117,,.14399999,,,.081,,,,,,,,1,.070450217,.016105169,0,0,0
14,Colorado School,0,0,2008,pg 82,,cmg,-.25999999,,-.02,,.033,,,.034000002,,,,,,,,1,.022173531,.011917826,0,0,0
14,Colorado School,0,0,2009,pg 104,,cmg,.17399999,,-.015,,.039000001,,,.033,,,,,,,,1,.038023628,.013991527,0,0,0
14,Colorado School,0,0,2010,pg 105,,cmg,.14,,-.003,,.046999998,,,.046,,,,,,,,1,.047796637,.015950343,0,0,0
14,Colorado School,0,0,2011,pg 100,,jp,.018999999,,.109,,.021,,,.056999996,,,,,,,,1,.045145474,.016253399,0,0,0
14,Colorado School,0,0,2012,pg 109,,JFP,.12899999,,.093999997,,.025999999,,,.083999999,,,,,,,,1,.051888827,.018350087,0,0,0
14,Colorado School,0,0,2013,,,JFP,.156,,.098999999,,.122,,,.075999998,,,,,,,,,.059553195,.021212699,0,0,0
14,Colorado School,0,0,2014,,,AW,.056999996,,.11300001,,.098999999,,,.068000004,,,,,,,,1,.059370622,.022421826,0,0,0
14,Colorado School,0,0,2015,2015 PERA CAFR p 123,,TP,.015,,.074000001,,.072999999,,,.059999999,,,,,,,,,.056353148,.022758152,0,0,0
14,Colorado School,0,0,2016,2016 PERA CAFR p 125,,TP,.072999999,,.048,,.085000001,,,.051999997,,,,,,,,,.05738597,.024419496,0,0,0
174,Colorado State and School,0,0,2001,pg 53,,cmg,-.077,,.033,,.088999994,,,.103,,,,,,,,,-.077,.00923,0,0,0
174,Colorado State and School,0,0,2002,pg 49,,cmg,-.1179,,-.065700002,,.023399999,,,.082900003,,,,,,,,,-.097681701,.0081417831,0,0,0
174,Colorado State and School,0,0,2003,pg 59,,cmg,.24059999,,.0019,,.036899999,,,.090600006,,,,,,,,,.0033453291,.010100696,0,0,0
174,Colorado State and School,0,0,2004,pg 61,,cmg,.141,,.075999998,,.027999999,,,.10399999,,,,,,,,,.036118042,.011524894,0,0,0
15,Colorado State,0,0,2005,pg 71,,cmg,.098000005,,.15800001,,.046999998,,,.090000004,,,,,,,,,.048208933,.012654334,0,0,0
15,Colorado State,0,0,2006,pg 74,,cmg,.15700001,,.132,,.096000001,,,.092,,,,,,,,,.06560301,.014641064,0,0,0
15,Colorado State,0,0,2007,pg 76,,cmg,.1,,.117,,.14399999,,,.081,,,,,,,,1,.070450217,.016105169,0,0,0
15,Colorado State,0,0,2008,pg 82,,cmg,-.25999999,,-.02,,.033,,,.034000002,,,,,,,,1,.022173531,.011917826,0,0,0
15,Colorado State,0,0,2009,pg 104,,cmg,.17399999,,-.015,,.039000001,,,.033,,,,,,,,1,.038023628,.013991527,0,0,0
15,Colorado State,0,0,2010,pg 105,,cmg,.14,,-.003,,.046999998,,,.046,,,,,,,,1,.047796637,.015950343,0,0,0
15,Colorado State,0,0,2011,pg 100,,jp,.018999999,,.109,,.021,,,.056999996,,,,,,,,1,.045145474,.016253399,0,0,0
15,Colorado State,0,0,2012,pg 109,,JFP,.12899999,,.093999997,,.025999999,,,.083999999,,,,,,,,1,.051888827,.018350087,0,0,0
15,Colorado State,0,0,2013,,,JFP,.156,,.098999999,,.122,,,.075999998,,,,,,,,,.059553195,.021212699,0,0,0
15,Colorado State,0,0,2014,2014 CO Pension CAFR p 120,,AW,.056999996,,.11300001,,.098999999,,,.068000004,,,,,,,,1,.059370622,.022421826,0,0,0
15,Colorado State,0,0,2015,2015 PERA CAFR p 123,,TP,.015,,.074000001,,.072999999,,,.059999999,,,,,,,,,.056353148,.022758152,0,0,0
15,Colorado State,0,0,2016,2016 PERA CAFR p 125,,TP,.072999999,,.048,,.085000001,,,.051999997,,,,,,,,,.05738597,.024419496,0,0,0
16,Connecticut SERS,0,0,2001,consolidate Investment. Pg 23,,cmg,-.036800001,,.0638,,.1099,,,.1058,,,,,,,,,-.036800001,.0096319998,0,0,0
16,Connecticut SERS,0,0,2002,consolidate Investment. Pg 53,,cmg,-.063900001,,.0066000004,,.0572,,,.090000004,,,,,,,,,-.050446674,.0090165148,0,0,0
16,Connecticut SERS,0,0,2003,consolidate Investment. Pg 53,,cmg,.024900001,,-.025999999,,.029300001,,,.080600001,,,,,,,,,-.025967598,.0092410268,0,0,0
16,Connecticut SERS,0,0,2004,consolidate Investment. Pg 52,,cmg,.1506,,.034000002,,.037900001,,,.092,,,,,,,,,.015456083,.010632725,0,0,0
16,Connecticut SERS,0,0,2005,consolidate Investment. Pg 52,,cmg,.10439999,,.092600003,,.033,,,.088999994,,,,,,,,,.032652486,.011742782,0,0,0
16,Connecticut SERS,0,0,2006,consolidate Investment. Pg 54,,cmg,.10569999,,.12060001,,.061900001,,,.085600004,,,,,,,,,.044483013,.012983994,0,0,0
16,Connecticut SERS,0,0,2007,consolidate Investment. Pg 55,,cmg,.1737,,.12729999,,.1107,,,.0836,,,,,,,,,.062032763,.015239312,0,0,0
16,Connecticut SERS,0,0,2008,consolidate Investment. Pg 61,,cmg,-.048299998,,.072899997,,.094300002,,,.060599998,,,,,,,,,.047570314,.014503255,0,0,0
16,Connecticut SERS,0,0,2009,consolidate Investment. Pg 61,,cmg,-.1825,,-.029899999,,.022,,,.029100001,,,,,,,,,.019100524,.011856411,0,0,0
16,Connecticut SERS,0,0,2010,consolidate Investment. Pg 63,,cmg,.1293,,-.042199999,,.026600001,,,.028900001,,,,,,,,,.029618306,.013389444,0,0,0
16,Connecticut SERS,0,0,2011,consolidate Investment. Pg 64,,jp,.21149999,,.037999999,,.045500003,,,.052800003,,,,,,,,,.044957735,.016221313,0,0,0
16,Connecticut SERS,0,0,2012,consolidate Investment. Pg 64,,JFP,-.0089999996,,.1068,,.0107,,,.059099998,,,,,,,,,.04035119,.016075321,0,0,0
16,Connecticut SERS,0,0,2013,consolidate Investment. Pg 66,,JP,.119,,.1034,,.044,,,.068899997,,,,,,,,,.046199702,.017988283,0,0,0
16,Connecticut SERS,0,0,2014,consolidate Investment. Pg 66,,JP,.15619999,,.086400002,,.119,,,.069399998,,,,,,,,,.053697396,.020798054,0,0,0
16,Connecticut SERS,0,0,2015,2015 CIF CAFR p 66,,JT,.028399998,,.0999,,.098199993,,,.061799999,,,,,,,,,.051991705,.021388717,0,0,0
16,Connecticut SERS,0,0,2016,2016 CIF CAFR p 66,,CM,.0026,,.060300004,,.057399999,,,.051399998,,,,,,,,,.048834652,.021444328,0,0,0
17,Connecticut Teachers,0,0,2001,consolidate Investment. Pg 23,,cmg,-.036800001,,.0638,,.1099,,,.1058,,,,,,,,,-.036800001,.0096319998,0,0,0
17,Connecticut Teachers,0,0,2002,consolidate Investment. Pg 53,,cmg,-.063900001,,.0066000004,,.0572,,,.090000004,,,,,,,,,-.050446674,.0090165148,0,0,0
17,Connecticut Teachers,0,0,2003,consolidate Investment. Pg 53,,cmg,.024900001,,-.025999999,,.029300001,,,.080600001,,,,,,,,,-.025967598,.0092410268,0,0,0
17,Connecticut Teachers,0,0,2004,consolidate Investment. Pg 52,,cmg,.1534,,.034000002,,.037900001,,,.092,,,,,,,,,.016073301,.0106586,0,0,0
17,Connecticut Teachers,0,0,2005,consolidate Investment. Pg 52,,cmg,.1049,,.092600003,,.033,,,.088999994,,,,,,,,,.033248127,.011776687,0,0,0
17,Connecticut Teachers,0,0,2006,consolidate Investment. Pg 54,,cmg,.1074,,.12060001,,.061900001,,,.085600004,,,,,,,,,.045252647,.013041504,0,0,0
17,Connecticut Teachers,0,0,2007,consolidate Investment. Pg 55,,cmg,.17469999,,.12729999,,.1107,,,.0836,,,,,,,,,.062832795,.015319854,0,0,0
17,Connecticut Teachers,0,0,2008,consolidate Investment. Pg 61,,cmg,-.047699999,,.074000001,,.095600002,,,.061300002,,,,,,,,,.048343364,.014589096,0,0,0
17,Connecticut Teachers,0,0,2009,consolidate Investment. Pg 61,,cmg,-.1714,,-.025,,.0255,,,.031199999,,,,,,,,,.021298261,.012088525,0,0,0
17,Connecticut Teachers,0,0,2010,consolidate Investment. Pg 63,,cmg,.1287,,-.037900001,,.029899999,,,.030999999,,,,,,,,,.031561643,.013644319,0,0,0
17,Connecticut Teachers,0,0,2011,consolidate Investment. Pg 64,,jp,.2077,,.0414,,.047899999,,,.0546,,,,,,,,,.046451669,.016478244,0,0,0
17,Connecticut Teachers,0,0,2012,consolidate Investment. Pg 64,,JFP,-.0095999995,,.10520001,,.0127,,,.060800001,,,,,,,,,.041661941,.016320052,0,0,0
17,Connecticut Teachers,0,0,2013,consolidate Investment. Pg 66,,JP,.11300001,,.1018,,.0458,,,.0704,,,,,,,,,.046983287,.018164219,0,0,0
17,Connecticut Teachers,0,0,2014,consolidate Investment. Pg 66,,JP,.1567,,.086000003,,.1179,,,.070700005,,,,,,,,,.054462761,.021010552,0,0,0
17,Connecticut Teachers,0,0,2015,2015 CIF CAFR p 66,,JT,.027899999,,.099600002,,.097200006,,,.063000001,,,,,,,,,.052670751,.021596747,0,0,0
17,Connecticut Teachers,0,0,2016,2016 CIF CAFR p 66,,TP,.0024999999,,.060300004,,.057100002,,,.052499998,,,,,,,,,.049462792,.021650739,0,0,0
18,Contra Costa County,0,0,2001,pg 49,,cmg,-.0040000002,,.11300001,,.142,,,,,,,,,,,,-.0040000002,.0099599995,0,0,0
18,Contra Costa County,0,0,2002,pg 51,,cmg,-.094999999,,-.034000002,,.039999999,,,,,,,,,,,,-.050589658,.0090138,0,0,0
18,Contra Costa County,0,0,2003,pg 53,,cmg,.235,,.029999999,,.053000003,,,,,,,,,,,,.036394164,.011132043,0,0,0
18,Contra Costa County,0,0,2004,pg 51,,cmg,.134,,.081999995,,.049000002,,,,,,,,,,,,.059978317,.012623737,0,0,0
18,Contra Costa County,0,0,2005,pg 53,,cmg,.108,,.15800001,,.066,,,.1022,,,,,,,,0,.069413193,.0139871,0,0,0
18,Contra Costa County,0,0,2006,pg 53,,cmg,.153,,.132,,.101,,,.102,,,,,,,,0,.082911164,.016127126,0,0,0
18,Contra Costa County,0,0,2007,pg 55,,cmg,.072999999,,.111,,.14,,,.088199995,,,,,,,,0,.081489705,.017304407,0,0,0
18,Contra Costa County,0,0,2008,pg 55,,cmg,-.26499999,,-.030999999,,.027000001,,,.039999999,,,,,,,,0,.030517824,.01271874,0,0,0
18,Contra Costa County,0,0,2009,pg 55,,cmg,.219,,-.012999999,,.041999999,,,.045000002,,,,,,,,0,.049931251,.015504143,0,0,0
18,Contra Costa County,0,0,2010,pg 59,,cmg,.14,,.0069999998,,.048,,,.056999996,,,,,,,,0,.058608219,.017674722,0,0,0
18,Contra Costa County,0,0,2011,pg 59,,jp,.027000001,,.126,,.024,,,.061999999,,,,,,,,0,.05569499,.018151941,0,0,0
18,Contra Costa County,0,0,2012,pg 61,,JFP,.141,,.101,,.035999998,,,.086999997,,,,,,,,0,.062553301,.020711364,0,0,0
18,Contra Costa County,0,0,2013,CAFR p 62,,MGN,.16500001,,.11,,.13699999,,,.081,,,,,,,,,.070103392,.024128741,0,0,0
18,Contra Costa County,0,0,2014,2014 Pension CAFR p 83,,AW,.083999999,,.13,,.11,,,.075999998,,,,,,,,,.071090072,.026155554,0,0,0
18,Contra Costa County,0,0,2015,2015 Pension CAFR p 62,,LO,.025999999,,.090000004,,.086999997,,,.067000002,,,,,,,,,.068023354,.026835596,0,0,0
18,Contra Costa County,0,0,2016,2016 Pension CAFR p 67,,TP,.074000001,,.061000001,,.096999995,,,.059999999,,,,,,,,,.068395928,.028821433,0,0,0
19,DC Police & Fire,0,0,2001,pg 10,,kmc,-.117,,,,,,,,,,,,,,,,-.117,.0088299997,0,0,0
19,DC Police & Fire,0,0,2002,page 22,,kmc,-.079000004,,-.025,,.022,,,.081999995,,,,,,,,,-.098200127,.0081324298,0,0,0
19,DC Police & Fire,0,0,2003,page 12,,kmc,.16299999,,-.018999999,,.050000001,,,.083000004,,,,,,,,,-.018402712,.0094580166,0,0,0
19,DC Police & Fire,0,0,2004,page 12,,kmc,.119,,.061999999,,.039000001,,,.092,,,,,,,,,.014279233,.01058352,0,0,0
19,DC Police & Fire,0,0,2005,page 12,,kmc,.139,,.14,,.037999999,,,.088,,,,,,,,,.038079873,.01205463,0,0,0
19,DC Police & Fire,0,0,2006,page 57,,kmc,.10399999,,.12100001,,.085000001,,,.086999997,,,,,,,,0,.048786663,.013308311,0,0,0
19,DC Police & Fire,0,0,2007,page 57,,kmc,.168,,.13699999,,.138,,,.079000004,,,,,,,,0,.06504152,.015544107,0,0,0
19,DC Police & Fire,0,0,2008,page 55,,kmc,-.169,,.023,,.064000003,,,.056999996,,,,,,,,0,.032513764,.012917153,0,0,0
19,DC Police & Fire,0,0,2009,page 55,,kmc,-.022,,-.017999999,,.035999998,,,.037,,,,,,,,0,.026309635,.012632975,0,0,0
19,DC Police & Fire,0,0,2010,page 46,,kmc,.103,,-.035999998,,.029000001,,,.034000002,,,,,,,,0,.03373237,.013934173,0,0,0
19,DC Police & Fire,0,0,2011,page 53,,jp,.029000001,,.035,,.015,,,.050000001,,,,,,,,0,.033301257,.014338263,0,0,0
19,DC Police & Fire,0,0,2012,page 57,,JFP,.145,,.091000006,,.011,,,.072999999,,,,,,,,0,.042177845,.016417312,0,0,0
19,DC Police & Fire,0,0,2013,page 63,,JFP,.11300001,,.094999999,,.071999997,,,.068000004,,,,,,,,0,.047461923,.018272467,0,0,0
19,DC Police & Fire,0,0,2014,2014 Pension CAFR p 81,,AW,.083999999,,.11399999,,.093999997,,,.064999998,,,,,,,,0,.050030448,.019807354,0,0,0
19,DC Police & Fire,0,0,2015,2015 Pension CAFR p 83,,JT,-.039000001,,.050999999,,.064000003,,,.046999998,,,,,,,,0,.043846544,.019034868,0,0,0
19,DC Police & Fire,0,0,2016,2016 Pension CAFR p 64,,TP,.093999997,,.045000002,,.078000002,,,.046,,,,,,,,0,.046912655,.020824146,0,0,0
20,DC Teachers,0,0,2001,p.10 ,,kmc,-.117,,,,,,,,,,,,,,,,-.117,.0088299997,0,0,0
20,DC Teachers,0,0,2002,page 22,,kmc,-.079000004,,-.025,,.022,,,.081999995,,,,,,,,,-.098200127,.0081324298,0,0,0
20,DC Teachers,0,0,2003,page 12,,kmc,.16299999,,-.018999999,,.050000001,,,.083000004,,,,,,,,,-.018402712,.0094580166,0,0,0
20,DC Teachers,0,0,2004,page 12,,kmc,.119,,.061999999,,.039000001,,,.092,,,,,,,,,.014279233,.01058352,0,0,0
20,DC Teachers,0,0,2005,page 12,,kmc,.139,,.14,,.037999999,,,.088,,,,,,,,,.038079873,.01205463,0,0,0
20,DC Teachers,0,0,2006,page 57,,kmc,.10399999,,.12100001,,.085000001,,,.086999997,,,,,,,,0,.048786663,.013308311,0,0,0
20,DC Teachers,0,0,2007,page 57,,kmc,.168,,.13699999,,.138,,,.079000004,,,,,,,,0,.06504152,.015544107,0,0,0
20,DC Teachers,0,0,2008,page 55,,kmc,-.169,,.023,,.064000003,,,.056999996,,,,,,,,0,.032513764,.012917153,0,0,0
20,DC Teachers,0,0,2009,page 55,,kmc,-.022,,-.017999999,,.035999998,,,.037,,,,,,,,0,.026309635,.012632975,0,0,0
20,DC Teachers,0,0,2010,page 46,,kmc,.103,,-.035999998,,.029000001,,,.034000002,,,,,,,,0,.03373237,.013934173,0,0,0
20,DC Teachers,0,0,2011,page 53,,jp,.029000001,,.035,,.015,,,.050000001,,,,,,,,0,.033301257,.014338263,0,0,0
20,DC Teachers,0,0,2012,page 57,,JFP,.145,,.091000006,,.011,,,.072999999,,,,,,,,0,.042177845,.016417312,0,0,0
20,DC Teachers,0,0,2013,page 63,,JFP,.11300001,,.094999999,,.071999997,,,.068000004,,,,,,,,0,.047461923,.018272467,0,0,0
20,DC Teachers,0,0,2014,2014 Pension CAFR p 81,,AW,.083999999,,.11399999,,.093999997,,,.064999998,,,,,,,,0,.050030448,.019807354,0,0,0
20,DC Teachers,0,0,2015,2015 Pension CAFR p 83,,JT,-.039000001,,.050999999,,.064000003,,,.046999998,,,,,,,,0,.043846544,.019034868,0,0,0
20,DC Teachers,0,0,2016,2016 Pension CAFR p 64,,TP,.093999997,,.045000002,,.078000002,,,.046,,,,,,,,0,.046912655,.020824146,0,0,0
21,Delaware State Employees,0,0,2001,page 58,,jp,-.050999999,,.071999997,,.11399999,,,.127,,.111,,,,,,,-.050999999,.0094900001,0,0,0
21,Delaware State Employees,0,0,2002,page 55,,jp,-.063000001,,.012999999,,.064000003,,,.10600001,,.1,,,,,,,-.057019085,.0088921301,0,0,0
21,Delaware State Employees,0,0,2003,page 54,,jp,.030999999,,-.027999999,,.035,,,.093000002,,.098999999,,,,,,,-.02854768,.0091677867,0,0,0
21,Delaware State Employees,0,0,2004,page 54,,jp,.15899999,,.039000001,,.044,,,.10600001,,.101,,,,,,,.015282677,.010625464,0,0,0
21,Delaware State Employees,0,0,2005,page 58,,jp,.096000001,,.093999997,,.030999999,,,.096999995,,.102,,,,,,,.030935967,.011645509,0,0,0
21,Delaware State Employees,0,0,2006,page 60,,jp,.124,,.12899999,,.068999998,,,.092,,.108,,,,,,,.045893494,.013089552,0,0,0
21,Delaware State Employees,0,0,2007,page 64 15-yr on page 61,,jp,.15899999,,.127,,.115,,,.090000004,,.11,,,,,,,.061349243,.01517079,0,0,0
21,Delaware State Employees,0,0,2008,page 68 15-yr on page 67,,jp,-.012999999,,.086999997,,.105,,,.071000002,,.098000005,,,,,,,.051757626,.01497357,0,0,0
21,Delaware State Employees,0,0,2009,page 70 15-yr on page 69,,jp,-.15800001,,.035999998,,.041999999,,,.083000004,,.083000004,,,,,,,.026081692,.012607746,0,0,0
21,Delaware State Employees,0,0,2010,page 68 15-yr on page 67,,jp,.141,,-.017999999,,.043000001,,,.039000001,,.079999998,,,,,,,.037032362,.014385438,0,0,0
21,Delaware State Employees,0,0,2011,page 68 15-yr on page 67,,jp,.24299999,,.063000001,,.066,,,.067000002,,.083000004,,,,,,,.054253202,.017881101,0,0,0
21,Delaware State Employees,0,0,2012,page 68 15-yr on page 67,,JFP,.02,,.132,,.039000001,,,.075999998,,.072999999,,,,,,,.051355358,.018238721,0,0,0
21,Delaware State Employees,0,0,2013,page 68 15-yr on page 67,,JFP,.22499999,,.16399999,,.055,,,.093999997,,.068999998,,,,,,,.063790701,.022342434,0,0,0
21,Delaware State Employees,0,0,2014,page 72; ,,dv(CM),.175,,.1,,.13600001,,,.085000001,,.071999997,,,,,,,.071372755,.026252361,0,0,0
21,Delaware State Employees,0,0,2015,CAFR p 68; 15 yr on p 67,,TP,.029000001,,.154,,.146,,,.081,,.064000003,,,,,,,.068494394,.027013678,0,0,0
21,Delaware State Employees,0,0,2016,CAFR p 74; 15 yr on p 73,,LO,.014,,.072999999,,.083000004,,,.063000001,,.066,,,,,,,.065004289,.02739187,0,0,0
22,Denver Employees,0,0,2001,pg 33,,cmg,-.0517,,.027100001,,.090100005,,,,,,,,,.096999995,  1/1/1963,0,-.0517,.0094830003,0,0,0
22,Denver Employees,0,0,2002,pg 42,,cmg,-.0788,,-.0473,,.0348,,,,,,,,,.091000006,  1/1/1963,0,-.065348215,.0087357396,0,0,0
22,Denver Employees,0,0,2003,pg 42,,cmg,.2006,,.016000001,,.036400001,,,,,,,,,.093999997,  1/1/1963,0,.016013175,.010488128,0,0,0
22,Denver Employees,0,0,2004,pg 41,,cmg,.1188,,.072800003,,.029899999,,,,,,,,,.094899997,  1/1/1963,0,.040788822,.011734119,0,0,0
22,Denver Employees,0,0,2005,pg 46,,cmg,.099799998,,.1389,,.051799998,,,,,,,,,.094899997,  1/1/1963,0,.052332148,.012905184,0,0,0
22,Denver Employees,0,0,2006,pg 47,,cmg,.1433,,.1205,,.092,,,,,,,,,.096000001,  1/1/1963,0,.066974565,.014754497,0,0,0
22,Denver Employees,0,0,2007,pg 45,,cmg,.112,,.1183,,.1344,,,,,,,,,.096299998,  1/1/1963,0,.073293388,.016407,0,0,0
22,Denver Employees,0,0,2008,pg 44,Start net of fees,cmg,-.25310001,,-.0196,,.028900001,,,,,,,,,.077,  1/1/1963,1,.025738025,.012254388,0,0,0
22,Denver Employees,0,0,2009,pg 44,Start net of fees,cmg,.13680001,,-.020299999,,.032699998,,,,,,,,,.089599997,  1/1/1963,1,.03752197,.013930789,0,0,0
22,Denver Employees,0,0,2010,pg 47,Start net of fees,cmg,.1436,,-.0098000001,,.0414,,,.047671143,,,,,,.093000002,  1/1/1963,1,.04767115,.015931251,0,0,1
22,Denver Employees,0,0,2011,pg 47,Start net of fees,jp,-.0043000001,,.089700006,,.0137,,,.052793663,,,,,,.089300007,  1/1/1963,1,.04283648,.015862746,0,0,1
22,Denver Employees,0,0,2012,pg 47,Start net of fees,JFP,.1309,,.087899998,,.0178,,,.074608549,,,,,,.091000006,  1/1/1963,1,.049905505,.017939178,0,0,1
22,Denver Employees,0,0,2013,p 47,Start net of fees,MGN,.1821,,.1,,.1159,,,.072941095,,,,,,.094399996,  1/1/1963,1,.059527077,.021205904,0,0,1
22,Denver Employees,0,0,2014,2014 Pension CAFR p 53,Start net of fees,AW,.053300001,,.1208,,.098999999,,,.066487692,,,,,,.093100004,  1/1/1963,1,.059081066,.022336178,0,0,1
22,Denver Employees,0,0,2015,2015 Pension CAFR p 53,Start net of fees,TP,-.0188,,.068999998,,.065899998,,,.054387458,,,,,,.089399993,  1/1/1963,1,.053701892,.021916259,0,0,1
22,Denver Employees,0,0,2016,2016 Pension CAFR p 58,Start net of fees,TP,.077500001,,.036499999,,.082800001,,,.048156012,,,,,,.089199997,  1/1/1963,1,.055173755,.02361477,0,0,1
23,Denver Schools,0,0,2001,print p.36,,kmc,.0017,,.072099999,,.1024,,,,,,,,,,,0,.0017,.010017,0,0,0
23,Denver Schools,0,0,2002,print p.38,,kmc,-.0515,,-.0081000002,,.058000002,,,,,,,,,,,0,-.025262883,.0095011247,0,0,0
23,Denver Schools,0,0,2003,page 38,,kmc,.2308,,.053600002,,.075400002,,,,,,,,,,,0,.053547606,.011693984,0,0,0
23,Denver Schools,0,0,2004,page 38,,kmc,.12710001,,.095899999,,.0625,,,,,,,,,,,0,.07147301,.013180289,0,0,0
