ppd_id,PlanName,EEGroupID,EEGroupName_check,TierID,TierHireDate_check,BenefitID_ECR,fy_start,fy_end,Notes,EEContribution_StartDate,EEContribution_EndDate,EEContribution_TenureStart,EEContribution_TenureEnd,EEContribution_SalaryStart,EEContribution_SalaryEnd,EEContribution_Rate,EEContribution_PercentReqCont,EEContribution_PercentNC,EEContribution_RefundRate,EEContribution_LinkedRefund,EEContribution_MaxDiff,fy
26,Florida RS,5,Elected Officials,1,,2,2012,9999,,  7/1/2011,  1/1/8000,,,,,.03,,,0,,,2012
26,Florida RS,5,Elected Officials,2,,1,2012,9999,,1/1/1800, 6/30/2011,,,,,0,,,0,,,2012
26,Florida RS,5,Elected Officials,2,,2,2012,9999,,  7/1/2011,  1/1/8000,,,,,.03,,,0,,,2012
27,Georgia ERS,0,All,1,,1,2012,9999,,,,,,0,4.2,.04,,,.04,,,2012
27,Georgia ERS,0,All,1,,2,2012,9999,,,,,,4.201,9999,.06,,,.04,,,2012
27,Georgia ERS,0,All,2,  7/1/1982,1,2012,9999,,,,,,,,.0125,,,.04,,,2012
27,Georgia ERS,0,All,3,  1/1/2009,1,2012,9999,,,,,,,,.0125,,,.04,,,2012
28,Georgia Teachers,0,ALL,0,,1,2012,9999,,,,1,39,,,.06,,,,,,2012
28,Georgia Teachers,0,ALL,0,,2,2012,9999,,,,40,9999,,,0,,,,,,2012
31,Idaho PERS,1,State and Local Employees,0,,1,2012,9999,,1/1/1800, 6/30/2013,,,,,.0623,,,.08,1,,2012
31,Idaho PERS,1,State and Local Employees,0,,2,2012,9999,,  7/1/2013, 6/30/2014,,,,,.0679,,,.08,1,,2012
31,Idaho PERS,1,State and Local Employees,0,,3,2012,9999,,  7/1/2014, 6/30/2015,,,,,.0734,,,.08,1,,2012
31,Idaho PERS,1,State and Local Employees,0,,4,2012,9999,,  7/1/2015, 6/30/2016,,,,,.0819,,,.08,1,,2012
31,Idaho PERS,1,State and Local Employees,0,,5,2012,9999,,  7/1/2016,  1/1/8000,,,,,,.375,,.08,1,,2012
31,Idaho PERS,2,Teachers,0,,1,2012,9999,,1/1/1800, 6/30/2013,,,,,.0623,,,.08,1,,2012
31,Idaho PERS,2,Teachers,0,,2,2012,9999,,  7/1/2013, 6/30/2014,,,,,.0679,,,.08,1,,2012
31,Idaho PERS,2,Teachers,0,,3,2012,9999,,  7/1/2014, 6/30/2015,,,,,.0734,,,.08,1,,2012
31,Idaho PERS,2,Teachers,0,,4,2012,9999,,  7/1/2015, 6/30/2016,,,,,.0819,,,.08,1,,2012
31,Idaho PERS,2,Teachers,0,,5,2012,9999,,  7/1/2016,  1/1/8000,,,,,,.375,,.08,1,,2012
31,Idaho PERS,3,Police and Fire,0,,1,2012,9999,,1/1/1800, 6/30/2013,,,,,.0769,,,.08,1,,2012
31,Idaho PERS,3,Police and Fire,0,,2,2012,9999,,  7/1/2013, 6/30/2014,,,,,.0836,,,.08,1,,2012
31,Idaho PERS,3,Police and Fire,0,,3,2012,9999,,  7/1/2014, 6/30/2015,,,,,.0903,,,.08,1,,2012
31,Idaho PERS,3,Police and Fire,0,,4,2012,9999,,  7/1/2015, 6/30/2016,,,,,.1004,,,.08,1,,2012
31,Idaho PERS,3,Police and Fire,0,,5,2012,9999,,  7/1/2016,  1/1/8000,,,,,,.4186046511627907,,.08,1,,2012
33,Illinois SERS,1,General State Government Employees - SS covered,1,,1,2012,9999,,,,,,,,.04,,,0,,,2012
33,Illinois SERS,1,General State Government Employees - SS covered,2,,1,2012,9999,,,,,,,,.04,,,0,,,2012
33,Illinois SERS,2,General State Government Employees - Non-SS covered ,1,,1,2012,9999,,,,,,,,.08,,,0,,,2012
33,Illinois SERS,2,General State Government Employees - Non-SS covered ,2,,1,2012,9999,,,,,,,,.08,,,0,,,2012
33,Illinois SERS,3,State Police and Firefighters- SS covered,1,,1,2012,9999,,,,,,,,.085,,,0,,,2012
33,Illinois SERS,3,State Police and Firefighters- SS covered,2,,1,2012,9999,,,,,,,,.085,,,0,,,2012
33,Illinois SERS,4,State Police and Firefighters-  Non-SS covered,1,,1,2012,9999,,,,,,,,.125,,,0,,,2012
33,Illinois SERS,4,State Police and Firefighters-  Non-SS covered,2,,1,2012,9999,,,,,,,,.125,,,0,,,2012
34,Illinois TRS,0,All,1,,1,2012,9999,,,,,,,,.094,,,0,,,2012
34,Illinois TRS,0,All,2,,1,2012,9999,,,,,,,,.094,,,0,,,2012
35,Illinois University Retirement System,1,General - Traditional,1,,1,2012,9999,,,,,,,,.08,,,0,,,2012
35,Illinois University Retirement System,1,General - Traditional,2,,1,2012,9999,,,,,,,,.08,,,0,,,2012
35,Illinois University Retirement System,1,General - Traditional,3,,1,2012,9999,,,,,,,,.08,,,0,,,2012
35,Illinois University Retirement System,2,Police and Fire - Traditional,1,,1,2012,9999,,,,,,,,.095,,,0,,,2012
35,Illinois University Retirement System,2,Police and Fire - Traditional,2,,1,2012,9999,,,,,,,,.095,,,0,,,2012
35,Illinois University Retirement System,2,Police and Fire - Traditional,3,,1,2012,9999,,,,,,,,.095,,,0,,,2012
35,Illinois University Retirement System,3,General - Portable,1,,1,2012,9999,,,,,,,,.08,,,0,,,2012
35,Illinois University Retirement System,3,General - Portable,2,,1,2012,9999,,,,,,,,.08,,,0,,,2012
35,Illinois University Retirement System,3,General - Portable,3,,1,2012,9999,,,,,,,,.08,,,0,,,2012
35,Illinois University Retirement System,4,Police and Fire - Portable,1,,1,2012,9999,,,,,,,,.08,,,0,,,2012
35,Illinois University Retirement System,4,Police and Fire - Portable,2,,1,2012,9999,,,,,,,,.08,,,0,,,2012
35,Illinois University Retirement System,4,Police and Fire - Portable,3,,1,2012,9999,,,,,,,,.08,,,0,,,2012
36,Indiana PERF,1,ALL,0,,1,2012,9999,,,,,,,,0,,,,,,2012
36,Indiana PERF,2,ALL,0,,1,2012,9999,,,,,,,,0,,,,,,2012
37,Indiana Teachers,0,ALL,0,,1,2012,9999,,,,,,,,0,,,,,,2012
38,Iowa PERS,1,Regular EE State,0,,1,2012,9999,,1/1/1800, 6/30/2007,,,,,.037,,,.04,,,2012
38,Iowa PERS,1,Regular EE State,0,,2,2012,9999,,  7/1/2007, 6/30/2008,,,,,.039,,,.04,,,2012
38,Iowa PERS,1,Regular EE State,0,,3,2012,9999,,  7/1/2008, 6/30/2009,,,,,.041,,,.04,,,2012
38,Iowa PERS,1,Regular EE State,0,,4,2012,9999,,  7/1/2009, 6/30/2010,,,,,.043,,,.04,,,2012
38,Iowa PERS,1,Regular EE State,0,,5,2012,9999,,  7/1/2010, 6/30/2011,,,,,.045,,,.04,,,2012
38,Iowa PERS,1,Regular EE State,0,,6,2012,9999,,  7/1/2011, 6/30/2012,,,,,.0538,,,.04,,,2012
38,Iowa PERS,1,Regular EE State,0,,7,2012,9999,,  7/1/2012, 6/30/2013,,,,,.0578,,,.04,,,2012
38,Iowa PERS,1,Regular EE State,0,,8,2012,9999,,  7/1/2013, 6/30/2014,,,,,.0598,,,.04,,,2012
38,Iowa PERS,1,Regular EE State,0,,9,2012,9999,,  7/1/2015,  1/1/8000,,,,,.0595,,,.04,,,2012
38,Iowa PERS,2,Regular EE School,0,,1,2012,9999,,1/1/1800, 6/30/2007,,,,,.037,,,.04,,,2012
38,Iowa PERS,2,Regular EE School,0,,2,2012,9999,,  7/1/2007, 6/30/2008,,,,,.039,,,.04,,,2012
38,Iowa PERS,2,Regular EE School,0,,3,2012,9999,,  7/1/2008, 6/30/2009,,,,,.041,,,.04,,,2012
38,Iowa PERS,2,Regular EE School,0,,4,2012,9999,,  7/1/2009, 6/30/2010,,,,,.043,,,.04,,,2012
38,Iowa PERS,2,Regular EE School,0,,5,2012,9999,,  7/1/2010, 6/30/2011,,,,,.045,,,.04,,,2012
38,Iowa PERS,2,Regular EE School,0,,6,2012,9999,,  7/1/2011, 6/30/2012,,,,,.0538,,,.04,,,2012
38,Iowa PERS,2,Regular EE School,0,,7,2012,9999,,  7/1/2012, 6/30/2013,,,,,.0578,,,.04,,,2012
38,Iowa PERS,2,Regular EE School,0,,8,2012,9999,,  7/1/2013, 6/30/2014,,,,,.0598,,,.04,,,2012
38,Iowa PERS,2,Regular EE School,0,,9,2012,9999,,  7/1/2015,  1/1/8000,,,,,.0595,,,.04,,,2012
38,Iowa PERS,3,Regular EE Other,0,,1,2012,9999,,1/1/1800, 6/30/2007,,,,,.037,,,.04,,,2012
38,Iowa PERS,3,Regular EE Other,0,,2,2012,9999,,  7/1/2007, 6/30/2008,,,,,.039,,,.04,,,2012
38,Iowa PERS,3,Regular EE Other,0,,3,2012,9999,,  7/1/2008, 6/30/2009,,,,,.041,,,.04,,,2012
38,Iowa PERS,3,Regular EE Other,0,,4,2012,9999,,  7/1/2009, 6/30/2010,,,,,.043,,,.04,,,2012
38,Iowa PERS,3,Regular EE Other,0,,5,2012,9999,,  7/1/2010, 6/30/2011,,,,,.045,,,.04,,,2012
38,Iowa PERS,3,Regular EE Other,0,,6,2012,9999,,  7/1/2011, 6/30/2012,,,,,.0538,,,.04,,,2012
38,Iowa PERS,3,Regular EE Other,0,,7,2012,9999,,  7/1/2012, 6/30/2013,,,,,.0578,,,.04,,,2012
38,Iowa PERS,3,Regular EE Other,0,,8,2012,9999,,  7/1/2013,  1/1/8000,,,,,.0595,,,.04,,,2012
38,Iowa PERS,4,Sheriff and Deputies,0,,1,2012,9999,,,,,,,,.0988,.5,,.04,,,2012
38,Iowa PERS,5,Protection,0,,1,2012,9999,,,,,,,,.0656,.4,,.04,,,2012
39,Kansas PERS,1,ALL,1,,1,2012,9999,,1/1/1800,12/31/2013,,,,,.04,,,.08,,,2012
39,Kansas PERS,1,ALL,1,,2,2012,9999,,  1/1/2014,12/31/2014,,,,,.05,,,.08,,,2012
39,Kansas PERS,1,ALL,1,,3,2012,9999,,  1/1/2015,  1/1/8000,,,,,.06,,,.08,,,2012
39,Kansas PERS,1,ALL,2,,1,2012,9999,,1/1/1800,12/31/2013,,,,,.04,,,.04,,,2012
39,Kansas PERS,1,ALL,2,,2,2012,9999,,  1/1/2014,12/31/2014,,,,,.05,,,.04,,,2012
39,Kansas PERS,1,ALL,2,,3,2012,9999,,  1/1/2015,  1/1/8000,,,,,.06,,,.04,,,2012
39,Kansas PERS,1,ALL,3,,1,2012,9999,,1/1/1800,12/31/2013,,,,,.04,,,.04,,,2012
39,Kansas PERS,1,ALL,3,,2,2012,9999,,  1/1/2014,12/31/2014,,,,,.05,,,.04,,,2012
39,Kansas PERS,1,ALL,3,,3,2012,9999,,  1/1/2015,  1/1/8000,,,,,.06,,,.04,,,2012
39,Kansas PERS,1,ALL,4,,1,2012,9999,,1/1/1800,12/31/2013,,,,,.04,,,.04,,,2012
39,Kansas PERS,1,ALL,4,,2,2012,9999,,  1/1/2014,12/31/2014,,,,,.05,,,.04,,,2012
39,Kansas PERS,1,ALL,4,,3,2012,9999,,  1/1/2015,  1/1/8000,,,,,.06,,,.04,,,2012
39,Kansas PERS,2,ALL,1,,1,2012,9999,,1/1/1800,12/31/2013,,,,,.04,,,.08,,,2012
39,Kansas PERS,2,ALL,1,,2,2012,9999,,  1/1/2014,12/31/2014,,,,,.05,,,.08,,,2012
39,Kansas PERS,2,ALL,1,,3,2012,9999,,  1/1/2015,  1/1/8000,,,,,.06,,,.08,,,2012
39,Kansas PERS,2,ALL,2,,1,2012,9999,,1/1/1800,12/31/2013,,,,,.04,,,.04,,,2012
39,Kansas PERS,2,ALL,2,,2,2012,9999,,  1/1/2014,12/31/2014,,,,,.05,,,.04,,,2012
39,Kansas PERS,2,ALL,2,,3,2012,9999,,  1/1/2015,  1/1/8000,,,,,.06,,,.04,,,2012
39,Kansas PERS,2,ALL,3,,1,2012,9999,,1/1/1800,12/31/2013,,,,,.04,,,.04,,,2012
39,Kansas PERS,2,ALL,3,,2,2012,9999,,  1/1/2014,12/31/2014,,,,,.05,,,.04,,,2012
39,Kansas PERS,2,ALL,3,,3,2012,9999,,  1/1/2015,  1/1/8000,,,,,.06,,,.04,,,2012
39,Kansas PERS,2,ALL,4,,1,2012,9999,,1/1/1800,12/31/2013,,,,,.04,,,.04,,,2012
39,Kansas PERS,2,ALL,4,,2,2012,9999,,  1/1/2014,12/31/2014,,,,,.05,,,.04,,,2012
39,Kansas PERS,2,ALL,4,,3,2012,9999,,  1/1/2015,  1/1/8000,,,,,.06,,,.04,,,2012
39,Kansas PERS,3,ALL,1,,1,2012,9999,,1/1/1800,12/31/2013,,,,,.04,,,.08,,,2012
39,Kansas PERS,3,ALL,1,,2,2012,9999,,  1/1/2014,12/31/2014,,,,,.05,,,.08,,,2012
39,Kansas PERS,3,ALL,1,,3,2012,9999,,  1/1/2015,  1/1/8000,,,,,.06,,,.08,,,2012
39,Kansas PERS,3,ALL,2,,1,2012,9999,,1/1/1800,12/31/2013,,,,,.04,,,.04,,,2012
39,Kansas PERS,3,ALL,2,,2,2012,9999,,  1/1/2014,12/31/2014,,,,,.05,,,.04,,,2012
39,Kansas PERS,3,ALL,2,,3,2012,9999,,  1/1/2015,  1/1/8000,,,,,.06,,,.04,,,2012
39,Kansas PERS,3,ALL,3,,1,2012,9999,,1/1/1800,12/31/2013,,,,,.04,,,.04,,,2012
39,Kansas PERS,3,ALL,3,,2,2012,9999,,  1/1/2014,12/31/2014,,,,,.05,,,.04,,,2012
39,Kansas PERS,3,ALL,3,,3,2012,9999,,  1/1/2015,  1/1/8000,,,,,.06,,,.04,,,2012
39,Kansas PERS,3,ALL,4,,1,2012,9999,,1/1/1800,12/31/2013,,,,,.04,,,.04,,,2012
39,Kansas PERS,3,ALL,4,,2,2012,9999,,  1/1/2014,12/31/2014,,,,,.05,,,.04,,,2012
39,Kansas PERS,3,ALL,4,,3,2012,9999,,  1/1/2015,  1/1/8000,,,,,.06,,,.04,,,2012
44,Louisiana SERS,1,Rank & File - Traditional DB ,1,,1,2012,9999,,,,,,,,.075,,,,,,2012
44,Louisiana SERS,1,Rank & File - Traditional DB ,2,,1,2012,9999,,,,,,,,.08,,,,,,2012
44,Louisiana SERS,1,Rank & File - Traditional DB ,3,,1,2012,9999,,,,,,,,.08,,,,,,2012
44,Louisiana SERS,5,Corrections - Secondary ,1,,1,2012,9999,,,,,,,,.09,,,,,,2012
44,Louisiana SERS,5,Corrections - Secondary ,2,,1,2012,9999,,,,,,,,.09,,,,,,2012
44,Louisiana SERS,11,Hazardous Duty (Act 992),1,,1,2012,9999,,,,,,,,.095,,,,,,2012
45,Louisiana TRS,1,Regular Teachers,1,,1,2012,9999,,1/1/1800, 6/30/1989,,,,,.07,,,,,,2012
45,Louisiana TRS,1,Regular Teachers,1,,2,2012,9999,,  7/1/1989,  1/1/8000,,,,,.08,,,,,,2012
45,Louisiana TRS,1,Regular Teachers,2,,1,2012,9999,,,,,,,,.08,,,,,,2012
45,Louisiana TRS,1,Regular Teachers,3,,1,2012,9999,,,,,,,,.08,,,,,,2012
45,Louisiana TRS,2,Higher Education,1,,1,2012,9999,,1/1/1800, 6/30/1989,,,,,.07,,,,,,2012
45,Louisiana TRS,2,Higher Education,1,,2,2012,9999,,  7/1/1989,  1/1/8000,,,,,.08,,,,,,2012
45,Louisiana TRS,2,Higher Education,2,,1,2012,9999,,1/1/1800, 6/30/1989,,,,,.07,,,,,,2012
45,Louisiana TRS,2,Higher Education,2,,2,2012,9999,,  7/1/1989,  1/1/8000,,,,,.08,,,,,,2012
45,Louisiana TRS,2,Higher Education,3,,1,2012,9999,,1/1/1800, 6/30/1989,,,,,.07,,,,,,2012
45,Louisiana TRS,2,Higher Education,3,,2,2012,9999,,  7/1/1989,  1/1/8000,,,,,.08,,,,,,2012
45,Louisiana TRS,2,Higher Education,4,,1,2012,9999,,1/1/1800, 6/30/1989,,,,,.07,,,,,,2012
45,Louisiana TRS,2,Higher Education,4,,2,2012,9999,,  7/1/1989,  1/1/8000,,,,,.08,,,,,,2012
45,Louisiana TRS,2,Higher Education,5,,1,2012,9999,,1/1/1800, 6/30/1989,,,,,.07,,,,,,2012
45,Louisiana TRS,2,Higher Education,5,,2,2012,9999,,  7/1/1989,  1/1/8000,,,,,.08,,,,,,2012
45,Louisiana TRS,2,Higher Education,6,,1,2012,9999,,1/1/1800, 6/30/1989,,,,,.07,,,,,,2012
45,Louisiana TRS,2,Higher Education,6,,2,2012,9999,,  7/1/1989,  1/1/8000,,,,,.08,,,,,,2012
45,Louisiana TRS,2,Higher Education,7,,1,2012,9999,,1/1/1800, 6/30/1989,,,,,.07,,,,,,2012
45,Louisiana TRS,2,Higher Education,7,,2,2012,9999,,  7/1/1989,  1/1/8000,,,,,.08,,,,,,2012
45,Louisiana TRS,2,Higher Education,8,,1,2012,9999,,1/1/1800, 6/30/1989,,,,,.07,,,,,,2012
45,Louisiana TRS,2,Higher Education,8,,2,2012,9999,,  7/1/1989,  1/1/8000,,,,,.08,,,,,,2012
45,Louisiana TRS,2,Higher Education,9,,1,2012,9999,,1/1/1800, 6/30/1989,,,,,.07,,,,,,2012
45,Louisiana TRS,2,Higher Education,9,,2,2012,9999,,  7/1/1989,  1/1/8000,,,,,.08,,,,,,2012
45,Louisiana TRS,2,Higher Education,10,,1,2012,9999,,,,,,,,.08,,,,,,2012
45,Louisiana TRS,2,Higher Education,11,,1,2012,9999,,,,,,,,.08,,,,,,2012
45,Louisiana TRS,3,Lunch Plan A,1,,1,2012,9999,,,,,,,,.091,,,,,,2012
45,Louisiana TRS,3,Lunch Plan A,2,,1,2012,9999,,,,,,,,.091,,,,,,2012
45,Louisiana TRS,3,Lunch Plan A,3,,1,2012,9999,,,,,,,,.091,,,,,,2012
45,Louisiana TRS,3,Lunch Plan A,4,,1,2012,9999,,,,,,,,.091,,,,,,2012
45,Louisiana TRS,4,Lunch Plan B,1,,1,2012,9999,,,,,,,,.05,,,,,,2012
45,Louisiana TRS,4,Lunch Plan B,2,,1,2012,9999,,,,,,,,.05,,,,,,2012
45,Louisiana TRS,4,Lunch Plan B,3,,1,2012,9999,,,,,,,,.05,,,,,,2012
45,Louisiana TRS,4,Lunch Plan B,4,,1,2012,9999,,,,,,,,.05,,,,,,2012
53,Michigan Public Schools,1,Basic: Option 1,0,,1,2012,9999,,1/1/1800, 1/31/2013,,,,,0,,,,2,,2012
53,Michigan Public Schools,1,Basic: Option 1,0,,2,2012,9999,,  2/1/2013,  1/1/8000,,,,,.04,,,,2,,2012
53,Michigan Public Schools,2,Basic: Option 3,0,,1,2012,9999,,,,,,,,0,,,,2,,2012
53,Michigan Public Schools,3,MIP: Option 1,1,,1,2012,9999,,1/1/1800, 1/31/2013,,,,,.039,,,,2,,2012
53,Michigan Public Schools,3,MIP: Option 1,1,,2,2012,9999,,  2/1/2013,  1/1/8000,,,,,.07,,,,2,,2012
53,Michigan Public Schools,3,MIP: Option 1,2,,1,2012,9999,,1/1/1800, 1/31/2013,,,0,5,.03,,,,2,,2012
53,Michigan Public Schools,3,MIP: Option 1,2,,2,2012,9999,,1/1/1800, 1/31/2013,,,5.001,15,.036,,,,2,,2012
53,Michigan Public Schools,3,MIP: Option 1,2,,3,2012,9999,,1/1/1800, 1/31/2013,,,15.001,9999,.043,,,,2,,2012
53,Michigan Public Schools,3,MIP: Option 1,2,,4,2012,9999,,  2/1/2013,  1/1/8000,,,,,.07,,,,2,,2012
53,Michigan Public Schools,3,MIP: Option 1,3,,1,2012,9999,,1/1/1800, 1/31/2013,,,0,5,.03,,,,2,,2012
53,Michigan Public Schools,3,MIP: Option 1,3,,2,2012,9999,,1/1/1800, 1/31/2013,,,5.001,15,.036,,,,2,,2012
53,Michigan Public Schools,3,MIP: Option 1,3,,3,2012,9999,,1/1/1800, 1/31/2013,,,15.001,9999,.064,,,,2,,2012
53,Michigan Public Schools,3,MIP: Option 1,3,,4,2012,9999,,  2/1/2013,  1/1/8000,,,,,.07,,,,2,,2012
53,Michigan Public Schools,4,MIP: Option 3,1,,1,2012,9999,,,,,,,,.039,,,,2,,2012
53,Michigan Public Schools,4,MIP: Option 3,2,,1,2012,9999,,,,,,0,5,.03,,,,2,,2012
53,Michigan Public Schools,4,MIP: Option 3,2,,2,2012,9999,,,,,,5.001,15,.036,,,,2,,2012
53,Michigan Public Schools,4,MIP: Option 3,2,,3,2012,9999,,,,,,15.001,9999,.043,,,,2,,2012
53,Michigan Public Schools,4,MIP: Option 3,3,,1,2012,9999,,,,,,0,5,.03,,,,2,,2012
53,Michigan Public Schools,4,MIP: Option 3,3,,2,2012,9999,,,,,,5.001,15,.036,,,,2,,2012
53,Michigan Public Schools,4,MIP: Option 3,3,,3,2012,9999,,,,,,15.001,9999,.064,,,,2,,2012
53,Michigan Public Schools,5,Pension Plan Plus,0,,1,2012,9999,,,,,,0,5,.03,,,,2,,2012
53,Michigan Public Schools,5,Pension Plan Plus,0,,2,2012,9999,,,,,,5.001,15,.036,,,,2,,2012
53,Michigan Public Schools,5,Pension Plan Plus,0,,3,2012,9999,,,,,,15.001,9999,.064,,,,2,,2012
54,Michigan SERS,1,ALL,0,,1,2012,9999,,1/1/1800,  4/1/2012,,,,,0,,,.035,,,2012
54,Michigan SERS,1,ALL,0,,2,2012,9999,,  4/2/2012,  1/1/8000,,,,,.04,,,.035,,,2012
54,Michigan SERS,2,ALL,0,,1,2012,9999,,1/1/1800,  4/1/2012,,,,,0,,,.035,,,2012
54,Michigan SERS,2,ALL,0,,2,2012,9999,,  4/2/2012,  1/1/8000,,,,,.04,,,.035,,,2012
54,Michigan SERS,3,ALL,0,,1,2012,9999,,1/1/1800,  4/1/2012,,,,,0,,,.035,,,2012
54,Michigan SERS,3,ALL,0,,2,2012,9999,,  4/2/2012,  1/1/8000,,,,,.04,,,.035,,,2012
56,Minnesota PERF,1,Basic Plan,1,,1,2012,9999,,,,,,,,.091,,,.06,,,2012
56,Minnesota PERF,2,Coordinated Plan,1,,1,2012,9999,,,,,,,,.0625,,,.04,,,2012
56,Minnesota PERF,2,Coordinated Plan,2,,1,2012,9999,,,,,,,,.0625,,,.04,,,2012
56,Minnesota PERF,2,Coordinated Plan,3,,1,2012,9999,,,,,,,,.0625,,,.04,,,2012
56,Minnesota PERF,2,Coordinated Plan,4,,1,2012,9999,,,,,,,,.0625,,,.04,,,2012
57,Minnesota State ERS,0,ALL,1,,1,2012,9999,,,,,,,,.05,,,,,,2012
57,Minnesota State ERS,0,ALL,2,,1,2012,9999,,,,,,,,.05,,,,,,2012
57,Minnesota State ERS,0,ALL,3,,1,2012,9999,,,,,,,,.05,,,,,,2012
57,Minnesota State ERS,0,ALL,4,,1,2012,9999,,,,,,,,.05,,,,,,2012
58,Minnesota Teachers,1,Basic Plan,1,,1,2012,9999,,1/1/1800, 6/30/2011,,,,,.09,,,.04,,,2012
58,Minnesota Teachers,1,Basic Plan,1,,2,2012,9999,,  7/1/2011, 6/30/2012,,,,,.095,,,.04,,,2012
58,Minnesota Teachers,1,Basic Plan,1,,3,2012,9999,,  7/1/2012, 6/30/2013,,,,,.1,,,.04,,,2012
58,Minnesota Teachers,1,Basic Plan,1,,4,2012,9999,,  7/1/2013, 6/30/2014,,,,,.105,,,.04,,,2012
58,Minnesota Teachers,1,Basic Plan,1,,5,2012,9999,,  7/1/2014,  1/1/8000,,,,,.11,,,.04,,,2012
58,Minnesota Teachers,2,Coordinated Plan,1,,1,2012,9999,,1/1/1800, 6/30/2011,,,,,.055,,,.04,,,2012
58,Minnesota Teachers,2,Coordinated Plan,1,,2,2012,9999,,  7/1/2011, 6/30/2012,,,,,.06,,,.04,,,2012
58,Minnesota Teachers,2,Coordinated Plan,1,,3,2012,9999,,  7/1/2012, 6/30/2013,,,,,.065,,,.04,,,2012
58,Minnesota Teachers,2,Coordinated Plan,1,,4,2012,9999,,  7/1/2013, 6/30/2014,,,,,.07,,,.04,,,2012
58,Minnesota Teachers,2,Coordinated Plan,1,,5,2012,9999,,  7/1/2014,  1/1/8000,,,,,.075,,,.04,,,2012
58,Minnesota Teachers,2,Coordinated Plan,2,,1,2012,9999,,1/1/1800, 6/30/2011,,,,,.055,,,.04,,,2012
58,Minnesota Teachers,2,Coordinated Plan,2,,2,2012,9999,,  7/1/2011, 6/30/2012,,,,,.06,,,.04,,,2012
58,Minnesota Teachers,2,Coordinated Plan,2,,3,2012,9999,,  7/1/2012, 6/30/2013,,,,,.065,,,.04,,,2012
58,Minnesota Teachers,2,Coordinated Plan,2,,4,2012,9999,,  7/1/2013, 6/30/2014,,,,,.07,,,.04,,,2012
58,Minnesota Teachers,2,Coordinated Plan,2,,5,2012,9999,,  7/1/2014,  1/1/8000,,,,,.075,,,.04,,,2012
58,Minnesota Teachers,2,Coordinated Plan,3,,1,2012,9999,,1/1/1800, 6/30/2011,,,,,.055,,,.04,,,2012
58,Minnesota Teachers,2,Coordinated Plan,3,,2,2012,9999,,  7/1/2011, 6/30/2012,,,,,.06,,,.04,,,2012
58,Minnesota Teachers,2,Coordinated Plan,3,,3,2012,9999,,  7/1/2012, 6/30/2013,,,,,.065,,,.04,,,2012
58,Minnesota Teachers,2,Coordinated Plan,3,,4,2012,9999,,  7/1/2013, 6/30/2014,,,,,.07,,,.04,,,2012
58,Minnesota Teachers,2,Coordinated Plan,3,,5,2012,9999,,  7/1/2014,  1/1/8000,,,,,.075,,,.04,,,2012
59,Mississippi PERS,1,ALL,1,,1,2012,9999,,,,,,,,.09,,,.035,,,2012
59,Mississippi PERS,1,ALL,2,,1,2012,9999,,,,,,,,.09,,,.035,,,2012
59,Mississippi PERS,1,ALL,3,,1,2012,9999,,,,,,,,.09,,,.035,,,2012
59,Mississippi PERS,2,ALL,1,,1,2012,9999,,,,,,,,.09,,,.035,,,2012
59,Mississippi PERS,2,ALL,2,,1,2012,9999,,,,,,,,.09,,,.035,,,2012
59,Mississippi PERS,2,ALL,3,,1,2012,9999,,,,,,,,.09,,,.035,,,2012
59,Mississippi PERS,3,ALL,1,,1,2012,9999,,,,,,,,.09,,,.035,,,2012
59,Mississippi PERS,3,ALL,2,,1,2012,9999,,,,,,,,.09,,,.035,,,2012
59,Mississippi PERS,3,ALL,3,,1,2012,9999,,,,,,,,.09,,,.035,,,2012
71,New Jersey PERS,1,General State Employees,1,,1,2012,9999,,  7/1/1995, 6/29/2007,1,2,,,.05,,,,,,2012
71,New Jersey PERS,1,General State Employees,1,,2,2012,9999,,  7/1/1995, 6/29/2007,2,9999,,,.05,,,.079,,,2012
71,New Jersey PERS,1,General State Employees,1,,3,2012,9999,,  7/1/2007, 9/29/2011,1,2,,,.055,,,,,,2012
71,New Jersey PERS,1,General State Employees,1,,4,2012,9999,,  7/1/2007, 9/29/2011,2,9999,,,.055,,,.079,,,2012
71,New Jersey PERS,1,General State Employees,1,,5,2012,9999,, 10/1/2011, 6/29/2012,1,2,,,.065,,,,,,2012
71,New Jersey PERS,1,General State Employees,1,,6,2012,9999,, 10/1/2011, 6/29/2012,2,9999,,,.065,,,.079,,,2012
71,New Jersey PERS,1,General State Employees,1,,7,2012,9999,,  7/1/2012, 6/29/2013,1,2,,,.0664285714285714,,,,,,2012
71,New Jersey PERS,1,General State Employees,1,,8,2012,9999,,  7/1/2012, 6/29/2013,2,9999,,,.0678571428571429,,,.079,,,2012
71,New Jersey PERS,1,General State Employees,1,,9,2012,9999,,  7/1/2013, 6/29/2014,1,2,,,.0692857142857143,,,,,,2012
71,New Jersey PERS,1,General State Employees,1,,10,2012,9999,,  7/1/2013, 6/29/2014,2,9999,,,.0707142857142857,,,.079,,,2012
71,New Jersey PERS,1,General State Employees,1,,11,2012,9999,,  7/1/2014, 6/29/2015,1,2,,,.0721428571428572,,,,,,2012
71,New Jersey PERS,1,General State Employees,1,,12,2012,9999,,  7/1/2014, 6/29/2015,2,9999,,,.0735714285714286,,,.079,,,2012
