PlanName,DataEntryCode,source_FundingAndMethods,notes_FundingAndMethods,initials_FundingAndMethods,AssetValMeth,PhaseIn,AssetValMeth_note,ActCostMeth,ActCostMeth_note,FundingMeth,FundingMeth_note,ppd_id,EEGroupID,TierID,fy,scaled_check,MktAssets_Smooth,ActAssets_Smooth,NetFlows_smooth,AssetValMethCode,SmoothingReset,GainlossConcept,GainLossBase_1,GainLossBase_2,GainLoss,GainLossPeriod,PhaseInPercent,PhaseInPeriods,PhaseInType,GainLossRecognition,AssetSmoothingBaseline,ExpectedReturnMethod,AddSubtractGainLoss,UpperCorridor,LowerCorridor,ActCostMethCode,FundMethCode_1,FundMethCode_2,PayrollGrowthAssumption,TotAmortPeriod,RemainingAmortPeriod,UAALYearEstablished,WageInflation
Chicago Teachers,,,,,,,,,,,,11,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chicago Teachers,,,,,,,,,,,,11,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chicago Teachers,,,,,,,,,,,,11,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chicago Teachers,,,,,,,,,,,,11,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chicago Teachers,,,,,,,,,,,,11,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chicago Teachers,,,,,,,,,,,,11,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chicago Teachers,,,,,,,,,,,,11,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chicago Teachers,,,,,,,,,,,,11,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chicago Teachers,,,,,,,,,,,,11,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chicago Teachers,,,,,,,,,,,,11,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chicago Teachers,,p. 9 CHART2 Determination of Actuarial Value of Assets,,jp,,-815951.719; 1276986.010; 205750.306; -3409759.924,,,,,,11,0,0,2012,0,9471440.983999999,9398201.630000001,-834562.6849999999,0,0,0,1,4,,0,.25,4,1,0,4,2,1,,,,,,.04,,,,
Chicago Teachers,,p. 11 CHART 2 Determination of Actuarial Value of Assets,,JFP,,460168.226; -815951.719; 1276986.010; 205750.306,,,,,,11,0,0,2013,0,9709985.467,9458316.094000001,-936038.34,0,0,0,1,4,,0,.25,4,1,0,4,2,1,,,,,,.035,,,,
Chicago Teachers,,p. 12 CHART 6 Determination of Actuarial Value of Assets,,JFP,,998377.727; 460168.226; -815951.719; 1276986.010,,,,,,11,0,0,2014,0,10851672.058,10081520.019,-543448.3829999999,0,0,0,1,4,,0,.25,4,1,0,4,2,1,,,,,,.035,,,,
Chicago Teachers,,p. 16 CHART 6 Determination of Actuarial Value of Assets,,JFP,,-351899.043; 998377.727; 460168.226; -815951.719,,,,,,11,0,0,2015,0,10711667.479,10366088.281,-521744.8770000001,0,0,0,1,4,,0,.25,4,1,0,4,2,1,,,,,,.035,,,,
Chicago Teachers,,2016 VA p. 16 CHART 6 Determination of Actuarial Value of Assets,,CM,,-782128.951; -351899.043; 998377.727; 460168.226,,,,,,11,0,0,2016,0,10113297.31,10630976.553,-570383.0060000001,0,0,0,1,4,,0,.25,4,1,0,4,2,1,,,,,,.035,,,,
City of Austin ERS,,,,,,,,,,,,12,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City of Austin ERS,,,,,,,,,,,,12,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City of Austin ERS,,,,,,,,,,,,12,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City of Austin ERS,,,,,,,,,,,,12,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City of Austin ERS,,,,,,,,,,,,12,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City of Austin ERS,,,,,,,,,,,,12,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City of Austin ERS,,,,,,,,,,,,12,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City of Austin ERS,,,,,,,,,,,,12,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City of Austin ERS,,,,,,,,,,,,12,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City of Austin ERS,,,,,,,,,,,,12,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City of Austin ERS,,,,,,,,,,,,12,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City of Austin ERS,,,,,,,,,,,,12,0,0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City of Austin ERS,,p. 19 Table 4 Development of Actuarial Assets,,jp,,103368.682; 0; 0; 0; 0,"The actuarial value of assets is equal to the market value of assets less a five-year phase in of the Excess (Shortfall) between expected investment return and actual income. The expected investment return each year is calculated based on the actuarial value of assets with the difference from actual income smoothed in over five years in 20% increments. If the current year’s difference is opposite sign of any of the prior years’ deferred Excesses/(Shortfalls), then the prior years’ bases (starting with the oldest) are reduced dollar for dollar along with the current year’s base. Any remaining bases are then recognized over five years (20% per year) from their initial creation. If the resulting preliminary asset value is less than 80% or more than 120% of the market value of assets, then 1/3 of the amount outside of the 80%-120% corridor is recognized in the final actuarial value of assets.",,,,,12,0,0,2013,0,2130624.45,2047929.504,-17356.82,0,0,0,1,4,103368.682,0,.8,5,1,1,4,2,1,1.2,.8,,,,,,,,
City of Austin ERS,,p. 18 Table 4 Development of Actuarial Assets,,jp,,21224.610; 0; 0; 0; 0;,"The actuarial value of assets is equal to the market value of assets less a five-year phase in of the Excess (Shortfall) between expected investment return and actual income. The expected investment return each year is calculated based on the actuarial value of assets with the difference from actual income smoothed in over five years in 20% increments. If the current year’s difference is opposite sign of any of the prior years’ deferred Excesses/(Shortfalls), then the prior years’ bases (starting with the oldest) are reduced dollar for dollar along with the current year’s base. Any remaining bases are then recognized over five years (20% per year) from their initial creation. If the resulting preliminary asset value is less than 80% or more than 120% of the market value of assets, then 1/3 of the amount outside of the 80%-120% corridor is recognized in the final actuarial value of assets.",,,,,12,0,0,2014,0,2209799.679,2193881.221,-17897.653,0,0,0,1,4,21224.61,0,.8,5,1,1,4,2,1,1.2,.8,,,,.035,,,,.045
City of Austin ERS,,2015 AV p. 17 Table 4 Development of Actuarial Assets,,CM,,-204103.773; 0; 0; 0; 0;,"The actuarial value of assets is equal to the market value of assets less a five-year phase in of the Excess (Shortfall) between expected investment return and actual income. The expected investment return each year is calculated based on the actuarial value of assets with the difference from actual income smoothed in over five years in 20% increments. If the current year’s difference is opposite sign of any of the prior years’ deferred Excesses/(Shortfalls), then the prior years’ bases (starting with the oldest) are reduced dollar for dollar along with the current year’s base. Any remaining bases are then recognized over five years (20% per year) from their initial creation. If the resulting preliminary asset value is less than 80% or more than 120% of the market value of assets, then 1/3 of the amount outside of the 80%-120% corridor is recognized in the final actuarial value of assets.",,,,,12,0,0,2015,0,2144804.122,2308087.14,-14966.565,0,0,0,1,4,-204103.773,0,.8,5,1,1,4,2,1,1.2,.8,,,,,,,,.04
City of Austin ERS,,2016 AV p. 18 Table 4 Development of Actuarial Assets,,TP,,-164680.975; 0; 0; 0; 0,"The actuarial value of assets is equal to the market value of assets less a five-year phase in of the Excess (Shortfall) between expected investment return and actual income. The expected investment return each year is calculated based on the actuarial value of assets with the difference from actual income smoothed in over five years in 20% increments. If the current year’s difference is opposite sign of any of the prior years’ deferred Excesses/(Shortfalls), then the prior years’ bases (starting with the oldest) are reduced dollar for dollar along with the current year’s base. Any remaining bases are then recognized over five years (20% per year) from their initial creation. If the resulting preliminary asset value is less than 80% or more than 120% of the market value of assets, then 1/3 of the amount outside of the 80%-120% corridor is recognized in the final actuarial value of assets.",,,,,12,0,0,2016,0,2299688.386,2423269.015,-16755.752,0,0,0,1,4,-164680.975,0,.8,5,1,1,4,2,1,1.2,.8,,,,,,,,.04
Colorado Municipal,,,,,,,,,,,,13,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,.045,,,,.045
Colorado Municipal,,,,,,,,,,,,13,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,.045,,,,.045
Colorado Municipal,,,,,,,,,,,,13,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,.0375,,,,.045
Colorado Municipal,,,,,,,,,,,,13,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,.0375,,,,.045
Colorado Municipal,,,,,,,,,,,,13,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,.0375,,,,.045
Colorado Municipal,,,,,,,,,,,,13,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,.045,,,,.045
Colorado Municipal,,,,,,,,,,,,13,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,.045,,,,.045
Colorado Municipal,,,,,,,,,,,,13,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,.045,,,,.045
Colorado Municipal,,,,,,,,,,,,13,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,.045,,,,.045
Colorado Municipal,,,,,,,,,,,,13,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,.045,,,,.045
Colorado Municipal,,,,,,,,,,,,13,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,.045,,,,.045
Colorado Municipal,,,,jp,,35229.636; -43710.640; 37907.931; 48380.641,,,,,,13,0,0,2012,0,3154896.908,3098721.347,-88305.46400000001,0,0,0,1,2,,0,.25,4,0,0,4,1,1,,,,,,.0425,,,,.0425
Colorado Municipal,,page 61 Development of Actuarial Assets-Local Government Division,,jp,,58436.107; 35229.636; -43710.640; 37907.931,,,,,,13,0,0,2013,0,3493354.525,3291297.571,-141998.618,0,0,0,1,2,,0,.25,4,0,0,4,1,1,,,,,,.039,,,,.039
Colorado Municipal,,page 62 Development of Actuarial Assets-Local Government Division,,jp,,-16002.089; 58436.107; 35229.636; -43710.640,,,,,,13,0,0,2014,0,3733495.817,3629400.231,40624.633,0,0,0,1,2,,0,.25,4,0,0,4,1,1,,,,,,.039,,,,.039
Colorado Municipal,,2015 AV p 62,,TP,,-54559.593; -16002.089; 58436.107; 35229.636,,,,,,13,0,0,2015,0,3639914.028,3777160.876,-149740.34,0,0,0,1,2,,0,.25,4,0,0,4,1,1,,,,,,.039,,,,.039
Colorado Municipal,,2016 PERA AV p.63,,TP,,-1902.162; -54559.593; -16002.089; 58436.107; 0,,,,,,13,0,0,2016,0,3748369.298,3879197.057,-151257.479,,,,,,,,.25,5,0,0,,,,,,,,,,,,,
Colorado School,,,,,,,,,,,,14,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,.0375,,,,.045
Colorado School,,,,,,,,,,,,14,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,.045,,,,.045
Colorado School,,,,,,,,,,,,14,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,.045,,,,.045
Colorado School,,,,,,,,,,,,14,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,.045,,,,.045
Colorado School,,,,,,,,,,,,14,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,.045,,,,.045
Colorado School,,,,,,,,,,,,14,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,.045,,,,.045
Colorado School,,,,,,,,,,,,14,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,.045,,,,.045
Colorado School,,,,jp,,233111.082; -294676.926; 260123.815; 345526.293,,,,,,14,0,0,2012,0,20636677.134,20266573.925,-1041777.67,0,0,0,1,2,,0,.25,4,0,0,4,1,1,,,,,,.0425,,,,.0425
Colorado School,,page 60 Development of Actuarial Assets-School Division,,jp,,380471.375; 233111.082; -294676.926; 260123.815,,,,,,14,0,0,2013,0,22682339.114,21369379.75,-1083805.473,0,0,0,1,2,,0,.25,4,0,0,4,1,1,,,,,,.039,,,,.039
Colorado School,,page 61 Development of Actuarial Assets-School Division,,jp,,-97053.617; 380471.375; 233111.082; -294676.926,,,,,,14,0,0,2014,0,22846249.402,22143356.419,-1107518.726,0,0,0,1,2,,0,.25,4,0,0,4,1,1,,,,,,.039,,,,.039
Colorado School,,2015 AV p 61,,TP,,-331967.225; -97053.617; 380471.375; 233111.082,,,,,,14,0,0,2015,0,22062123.913,22871661.446,-1127446.066,0,0,0,1,2,,0,.25,4,0,0,4,1,1,,,,,,.039,,,,.039
Colorado School,,2016 PERA AV p.62,,TP,,-12322.678; -331967.225; -97053.617; 380471.375; 0,,,,,,14,0,0,2016,0,22465387.82,23263343.921,-1158655.107,,,,,,,,.25,5,0,0,,,,,,,,,,,,,
Colorado State and School,,,,,,,,,,,,174,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,.045,,,,.045
Colorado State and School,,,,,,,,,,,,174,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,.045,,,,.045
Colorado State and School,,,,,,,,,,,,174,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,.0375,,,,.045
Colorado State and School,,,,,,,,,,,,174,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,.0375,,,,.045
Colorado State,,,,,,,,,,,,15,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,.0375,,,,.045
Colorado State,,,,,,,,,,,,15,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,.045,,,,.045
Colorado State,,,,,,,,,,,,15,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,.045,,,,.045
Colorado State,,,,,,,,,,,,15,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,.045,,,,.045
Colorado State,,,,,,,,,,,,15,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,.045,,,,.045
Colorado State,,,,,,,,,,,,15,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,.045,,,,.045
Colorado State,,,,,,,,,,,,15,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,.045,,,,.045
Colorado State,,,,jp,,144502.568; -184186.032; 162647.682; 218987.814,,,,,,15,0,0,2012,0,12766458.781,12538675.449,-743714.299,0,0,0,1,2,,0,.25,4,0,0,4,1,1,,,,,,.0425,,,,.0425
Colorado State,,,,jp,,233824.896; 144502.568; -184186.032; 162647.682,,,,,,15,0,0,2013,0,13935753.759,13129459.956,-757039.721,0,0,0,1,2,,0,.25,4,0,0,4,1,1,,,,,,.039,,,,.039
Colorado State,,page 60 Development of Actuarial Assets-School Division,,jp,,-59669.951; 233824.896; 144502.568; -184186.032,,,,,,15,0,0,2014,0,13956630.097,13523487.577,-757229.293,0,0,0,1,2,,0,.25,4,0,0,4,1,1,,,,,,.039,,,,.039
Colorado State,,2015 AV p 60,,TP,,-201968.870; -59669.951; 233824.896; 144502.568,,,,,,15,0,0,2015,0,13391398.092,13882819.694,-775039.791,0,0,0,1,2,,0,.25,4,0,0,4,1,1,,,,,,.039,,,,.039
Colorado State,,2016 PERA AV p.61,,TP,,-7983.970; -201968.870; -59669.951; 233824.896; 0,,,,,,15,0,0,2016,0,13538772.41,14026331.996,-795223.769,,,,,,,,.25,5,0,0,,,,,,,,,,,,,
Connecticut SERS,,,,,,,,,,,,16,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,.05,,,,
Connecticut SERS,,,,,,,,,,,,16,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,.05,,,,
Connecticut SERS,,,,,,,,,,,,16,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,.05,,,,
Connecticut SERS,,,,,,,,,,,,16,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,.05,,,,
Connecticut SERS,,,,,,,,,,,,16,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,.05,,,,
Connecticut SERS,,,,,,,,,,,,16,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,.05,,,,
Connecticut SERS,,,,,,,,,,,,16,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,.05,,,,
Connecticut SERS,,,,,,,,,,,,16,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,.05,,,,
Connecticut SERS,,,,,,,,,,,,16,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut SERS,,,,,,,,,,,,16,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,.04,,,,
Connecticut SERS,,,,,,,,,,,,16,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,.04,,,,
Connecticut SERS,,,,jp,,-182178.789; 159875.887; 22969.457; -511332.736; -261611.703,,,,,,16,0,0,2012,0,8468479.084000001,9744985.549000001,-422911.323,0,0,0,1,4,,0,.2,5,0,0,4,2,1,1.2,.8,,,,.0375,,,,
Connecticut SERS,,,,jp,,40945.727; -182178.789; 159875.887; 22969.457; -511332.736,,,,,,16,0,0,2013,0,9182442.986,9784500.362,-259740.368,0,0,0,1,4,,0,.2,5,0,0,4,2,1,1.2,.8,,,,.0375,,,,
Connecticut SERS,,,,JFP,,132860.369; 40945.727; -182178.789; 159875.887; 22969.457,,,,,,16,0,0,2014,0,10472567.077,10584795.257,-150663.322,0,0,0,1,4,,0,.2,5,0,0,4,2,1,1.2,.8,,,,.0375,,,,
Connecticut SERS,,page 5: DEVELOPMENT OF ACTUARIAL VALUE OF ASSETS,,jp,,-110917.418; 132860.369; 40945.727; -182178.789; 159875.887,,,,,,16,0,0,2015,0,10668379.585,11375780.63,-92440.064,0,0,0,1,4,,0,.2,5,0,0,4,2,1,1.2,.8,,,,.0375,,,,
Connecticut SERS,,"2016 SERS AV p 20, 22",,TP,,-184904.943; -97094.920; 132860.369; 40945.727; -182178.789,,,,,,16,0,0,2016,0,10636702.645,11922965.86,-83455.15700000001,0,0,0,1,4,,0,.2,5,0,0,4,2,1,1.2,.8,,,,.035,,,,
Connecticut Teachers,,,,,,,,,,,,17,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut Teachers,,,,,,,,,,,,17,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut Teachers,,,,,,,,,,,,17,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut Teachers,,,,,,,,,,,,17,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut Teachers,,,,,,,,,,,,17,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut Teachers,,,,,,,,,,,,17,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut Teachers,,,,,,,,,,,,17,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut Teachers,,,,,,,,,,,,17,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut Teachers,,,,,,,,,,,,17,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut Teachers,,,,,,,,,,,,17,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut Teachers,,,,,,,,,,,,17,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connecticut Teachers,,,,jp,,329606; 63321; -953247; -440053,,,,,,17,0,0,2012,0,13473656,13734831,-524754,0,0,0,1,4,,0,.25,4,0,0,4,2,1,,,,,,.0375,,,,
Connecticut Teachers,,,,JFP,,110351; -327903; 329606; 63321,,,,,,17,0,0,2013,0,14480512,14475660,-577464,0,0,0,1,4,,0,.25,4,0,0,4,2,1,,,,,,.0375,,,,
Connecticut Teachers,,Table III-2: Development of Actuarial Value of Assets,,JFP,,260525; 110351; -327903; 329606,,,,,,17,0,0,2014,0,16220889,15546516,-510460,0,0,0,1,4,,0,.25,4,0,0,4,2,1,,,,,,.0375,,,,
Connecticut Teachers,,2016 TRS AV p 10,,TP,,-183028; 260525; 110350; 327903,,,,,,17,0,0,2015,0,16225777,16143461,-560626,0,0,0,1,4,,0,.25,4,0,0,4,2,1,,,,,,.0325,,,,
Connecticut Teachers,,2016 TRS AV p 10,,TP,,-340740; -183028; 260525; 110350,,,,,,17,0,0,2016,0,15584564,16712316,-623929,0,0,0,1,4,,0,.25,4,0,0,4,2,1,,,,,,.0325,,,,
Contra Costa County,,,,,,,,,,,,18,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contra Costa County,,,,,,,,,,,,18,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contra Costa County,,,,,,,,,,,,18,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contra Costa County,,,,,,,,,,,,18,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contra Costa County,,,,,,,,,,,,18,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contra Costa County,,,,,,,,,,,,18,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contra Costa County,,,,,,,,,,,,18,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contra Costa County,,,,,,,,,,,,18,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contra Costa County,,,,,,,,,,,,18,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contra Costa County,,,,,,,,,,,,18,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contra Costa County,,,,,,,,,,,,18,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Contra Costa County,,p. 16 CHART 7 Determination of Actuarial and Valuation Value of Assets,flows p 18,JP,,165706.751; 101381.047; -409526.996; 97328.069; 517824.561; -268335.769; 478544.572; -39513.680; -1318200.044; -553808.038,,,,,,18,0,0,2012,0,5654581.124,5482257.062,-65288.18099999998,0,0,0,1,2,,1,.9,10,1,1,1,,0,,,,,,.04,,,,.04
Contra Costa County,,p. 15 CHART 7 Determination of Actuarial and Valuation Value of Assets,flows p 17,JP,,360849.256; 63222.898; 165706.751; 101381.047; -409526.996; 97328.069; 517824.561; -268335.769; 478544.572; -39513.680,,,,,,18,0,0,2013,0,6458317.596,5922449.192,-66164.93799999997,0,0,0,1,2,,1,.9,10,1,1,1,,0,,,,,,.04,,,,.04
Contra Costa County,,p. 17 CHART 7 Determination of Actuarial and Valuation Value of Assets,flows p 19,JP,,-115634.158; 97620.696; 360849.256; 63222.898; 165706.751; 101381.047; -409526.996; 97328.069; 517824.561; -268335.769,,,,,,18,0,0,2014,0,6908910.23,6572560.432,-21877.54300000001,0,0,0,1,2,,1,.9,10,1,1,1,,0,,,,,,.04,,,,.0475
Contra Costa County,,2015 CCCERA AV p 17,flows p 19,TP,,-396285.071; -38843.665; -115634.158; 97620.696; 360849.256; 63222.898; 165706.751; 101381.047; -409526.996; 97328.069,,,,,,18,0,0,2015,0,6976582.428,7151936.096,3154.033999999985,0,0,0,1,2,,1,.9,10,1,1,1,,0,,,,,,.04,,,,.04
Contra Costa County,1,,,TP,,,,,,,,18,0,0,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC Police & Fire,,,,,,,,,,,,19,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC Police & Fire,,,,,,,,,,,,19,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC Police & Fire,,,,,,,,,,,,19,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC Police & Fire,,,,,,,,,,,,19,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC Police & Fire,,,,,,,,,,,,19,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC Police & Fire,,,,,,,,,,,,19,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC Police & Fire,,,,,,,,,,,,19,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC Police & Fire,,,,,,,,,,,,19,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC Police & Fire,,,,,,,,,,,,19,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC Police & Fire,,,,,,,,,,,,19,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC Police & Fire,,,,,,,,,,,,19,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC Police & Fire,,,,,,,,,,,,19,0,0,2012,,,,,,,,,,,,,,,,,,,,,,,,.0425,,,,.0425
DC Police & Fire,,p. 29 SCHEDULE B DEVELOPMENT OF ACTUARIAL VALUE OF ASSETS,,jp,,"26331.813; 32104.476; -18159.945; 12440.209; 34,598.041; -101921.714; 0",,,,,,19,0,0,2013,0,4168456.92,4023658.636,61316.485,0,0,0,1,2,,0,.1428571428571429,7,0,0,4,1,1,1.2,.8,,,,.0425,,,,.0425
DC Police & Fire,,p. 28 SCHEDULE B DEVELOPMENT OF ACTUARIAL VALUE OF ASSETS,,YC,,"9469.805; 26331.813; 32104.476; -18159.945; 12440.209; 34,598.041; -101921.714",,,,,,19,0,0,2014,0,4588319,4292774.319,80023,0,0,0,1,2,,0,.1428571428571429,7,0,0,4,1,1,1.2,.8,,,,.0425,,,,.0425
DC Police & Fire,,p. 27 SCHEDULE B DEVELOPMENT OF ACTUARIAL VALUE OF ASSETS,,JP,,"-69501.417; 9469.805; 26331.813; 32104.476; -18159.945; 12440.209; 34,598.041",,,,,,19,0,0,2015,0,4462228,4607232.513,60221,0,0,0,1,2,,0,.1428571428571429,7,0,0,4,1,1,1.2,.8,,,,.0425,,,,.0425
DC Police & Fire,,2016 PFRS AV p 27,,TP,,17861.632; -69501.417; 9469.805; 26331.813; 32104.476; -18159.945; 12440.209; ,,,,,,19,0,0,2016,0,4954464,4985051.594,74731,0,0,0,1,2,,0,.1428571428571429,7,0,0,4,1,1,1.2,.8,,,,.0425,,,,.0425
DC Teachers,,,,,,,,,,,,20,0,0,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC Teachers,,,,,,,,,,,,20,0,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC Teachers,,,,,,,,,,,,20,0,0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC Teachers,,,,,,,,,,,,20,0,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC Teachers,,,,,,,,,,,,20,0,0,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC Teachers,,,,,,,,,,,,20,0,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC Teachers,,,,,,,,,,,,20,0,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC Teachers,,,,,,,,,,,,20,0,0,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC Teachers,,,,,,,,,,,,20,0,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC Teachers,,,,,,,,,,,,20,0,0,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC Teachers,,,,,,,,,,,,20,0,0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DC Teachers,,,,,,,,,,,,20,0,0,2012,,,,,,,,,,,,,,,,,,,,,,,,.0425,,,,.0425
DC Teachers,,p. 28 SCHEDULE B DEVELOPMENT OF ACTUARIAL VALUE OF ASSETS,,jp,,10404.433; 13523.532; -6589.080; 5834.740; -17509.865; -51242.786; 0,,,,,,20,0,0,2013,0,1622375.617,1586245.975,-49896.86,0,0,0,1,2,,0,.1428571428571429,7,0,0,4,1,1,1.2,.8,,,,.0425,,,,.0425
DC Teachers,,p. 28 SCHEDULE B DEVELOPMENT OF ACTUARIAL VALUE OF ASSETS,,YC,,3896.963; 10404.433; 13523.532; -6589.080; 5834.740; -17509.865; -51242.786,,,,,,20,0,0,2014,0,1746030,1640468.193,-8793,0,0,0,1,2,,0,.1428571428571429,7,0,0,4,1,1,1.2,.8,,,,.0425,,,,.0425
