ppd_id,PlanName_check,EEGroupID,EEGroupName_check,TierID,TierName,TierDesc,TierHireDate,TierClosedDate,TierFutureAge,TierFutureTenure,TierFuturePoints,TierFutureDateStart,TierFutureDateEnd,notes_TierBasics,SubTierID,NumberofEEGroups,NumberofTiers,MultipleEEGroupsCoded,EEGroupID_Error,MultipleTiersCoded,TierID_Error
127,Arizona State Corrections Officers,2,,2,Tier II (2012+),,  1/1/2012,  1/1/8000,,,,,,,,1,1,1,0,1,0
128,Connecticut Municipal,1,General- Social Security,0,,,,,,,,,,,,4,1,0,0,0,0
128,Connecticut Municipal,2,General- No Social Security,0,,,,,,,,,,,,4,1,0,0,0,0
128,Connecticut Municipal,3,Police and Fire- Social Security,0,,,,,,,,,,,,4,1,0,0,0,0
128,Connecticut Municipal,4,Police and Fire- No Social Security,0,,,,,,,,,,,,4,1,0,0,0,0
129,Iowa Municipal Fire and Police,0,All Employees,0,,,,,,,,,,,,1,1,0,0,0,0
130,Louisiana Municipal Police,1,Hazardous ,1,Tier 1 (pre 2013),,1/1/1800,12/31/2012,,,,,,,,2,2,1,0,1,0
130,Louisiana Municipal Police,1,Hazardous ,2,Tier 2 (post 2013),,  1/1/2013,  1/1/8000,,,,,,,,2,2,1,0,1,0
130,Louisiana Municipal Police,2,Non-Hazardous,0,,,,,,,,,,,,2,1,1,0,0,0
131,Louisiana Schools,0,All Employees,1,Tier I (pre 2006),,1/1/1800, 6/30/2006,,,,,,,,1,3,0,0,1,0
131,Louisiana Schools,0,All Employees,2,Tier II (2006-2010),,  7/1/2006, 6/30/2010,,,,,,,,1,3,0,0,1,0
131,Louisiana Schools,0,All Employees,3,Tier III (2010+),,  7/1/2010,  1/1/8000,,,,,,,,1,3,0,0,1,0
132,Louisiana State Parochial Employees,1,Plan A,1,Tier 1,,1/1/1800,12/31/2006,,,,,,,,2,2,0,0,1,0
132,Louisiana State Parochial Employees,1,Plan A,2,Tier 2,,  1/1/2007,  1/1/8000,,,,,,,,2,2,0,0,1,0
132,Louisiana State Parochial Employees,2,Plan B,1,Tier 1,,1/1/1800,12/31/2006,,,,,,,,2,2,0,0,1,0
132,Louisiana State Parochial Employees,2,Plan B,2,Tier 2,,  1/1/2007,  1/1/8000,,,,,,,,2,2,0,0,1,0
133,Minnesota Police and Fire Retirement Fund,0,Local Police and Fire,1,"Tier 1: Hired before July 1, 1989",,1/1/1800, 6/30/1989,,,,,,,,1,5,0,0,1,0
133,Minnesota Police and Fire Retirement Fund,0,Local Police and Fire,2,"Tier 2 - Hired on or after July 1, 1989 and before July 1, 2007",,  7/1/1989, 6/30/2007,,,,,,,,1,5,0,0,1,0
133,Minnesota Police and Fire Retirement Fund,0,Local Police and Fire,3,"Tier 3 - Hired on or after July 1, 2007 and before July 1, 2010",,  7/1/2007, 6/30/2010,,,,,,,,1,5,0,0,1,0
133,Minnesota Police and Fire Retirement Fund,0,Local Police and Fire,4,"Tier 4 - Hired on or after July 1, 2010 and before July 1, 2014",,  7/1/2010, 6/30/2014,,,,,,,,1,5,0,0,1,0
133,Minnesota Police and Fire Retirement Fund,0,Local Police and Fire,5,"Tier 5 - Hired on or after July 1, 2014",,  7/1/2014,  1/1/8000,,,,,,,,1,5,0,0,1,0
134,Oklahoma Police Pension and Retirement System,0,All Employees,0,,,,,,,,,,,,1,1,0,0,0,0
135,Utah Public Safety,1,Public Safety Contributory - Tier I,0,,,,,,,,,,,,4,1,1,0,0,0
135,Utah Public Safety,2,Public Safety Non-Contributory - Tier I,0,,,,,,,,,,,,4,1,1,0,0,0
135,Utah Public Safety,3,Firefighters - Tier I,0,,,,,,,,,,,,4,1,1,0,0,0
135,Utah Public Safety,4,Public Safety and Firefighter -Tier II,0,,,,,,,,,,,,4,1,1,0,0,0
137,Alameda County Employee's Retirement Association,1,General,1,Tier 1,,1/1/1800, 6/30/1983,,,,,,,,2,3,1,0,1,0
137,Alameda County Employee's Retirement Association,1,General,2,Tier 2 (and Tier 3 combined),,  7/1/1983,12/31/2012,,,,,,,,2,3,1,0,1,0
137,Alameda County Employee's Retirement Association,1,General,3,Tier 4,,  1/1/2013,  1/1/8000,,,,,,,,2,3,1,0,1,0
137,Alameda County Employee's Retirement Association,2,Safety,1,Tier 1,,1/1/1800, 6/30/1983,,,,,,,,2,4,1,0,1,0
137,Alameda County Employee's Retirement Association,2,Safety,2,Tier 2,,  7/1/1983,10/16/2010,,,,,,,,2,4,1,0,1,0
137,Alameda County Employee's Retirement Association,2,Safety,3,Tier 2D,,10/17/2010,12/31/2012,,,,,,,,2,4,1,0,1,0
137,Alameda County Employee's Retirement Association,2,Safety,4,Tier 4,,  1/1/2013,  1/1/8000,,,,,,,,2,4,1,0,1,0
138,Kern County Employees Retirement Association,1,General,1,General Tier I,,1/1/1800,10/26/2007,,,,,,,,2,3,1,0,1,0
138,Kern County Employees Retirement Association,1,General,2,General Tier IIA,,10/27/2007,12/31/2012,,,,,,,,2,3,1,0,1,0
138,Kern County Employees Retirement Association,1,General,3,General Tier IIB,,  1/1/2013,  1/1/8000,,,,,,,,2,3,1,0,1,0
138,Kern County Employees Retirement Association,2,Safety,1,Safety Tier I,,1/1/1800, 3/26/2012,,,,,,,,2,3,1,0,1,0
138,Kern County Employees Retirement Association,2,Safety,2,Safety Tier IIA,, 3/27/2012,12/31/2012,,,,,,,,2,3,1,0,1,0
138,Kern County Employees Retirement Association,2,Safety,3,Safety Tier IIB,,  1/1/2013,  1/1/8000,,,,,,,,2,3,1,0,1,0
139,Los Angeles City Employees' Retirement System,0,All Employees,1,Tier 1 (pre 2013),,1/1/1800, 6/30/2013,,,,,,,,1,2,0,0,1,0
139,Los Angeles City Employees' Retirement System,0,All Employees,2,Tier 2 (2013+),,  7/1/2013,  1/1/8000,,,,,,"2013 Tier:  1/3 are in modified 2013 tier, 2/3 are in regular tier 3.  So need to model both.   ||  Only 10 active ""Tier two benefit members,"" so not modeling  || Only .3% of active membership are safety members, so not modeling.  || only 739 of 1976 active members (106,172; .7%) are not coordinated w/ SSA, so not modeling. ",,1,2,0,0,1,0
140,Los Angeles Fire and Police,0,All Employees,1,Tier 1 (pre 1967),,1/1/1800, 1/28/1967,,,,,,,,1,6,0,0,1,0
140,Los Angeles Fire and Police,0,All Employees,2,Tier 2 (1967-1980),, 1/29/1967, 12/7/1980,,,,,,,,1,6,0,0,1,0
140,Los Angeles Fire and Police,0,All Employees,3,Tier 3 (1980-1997),, 12/8/1980, 6/30/1997,,,,,,,,1,6,0,0,1,0
140,Los Angeles Fire and Police,0,All Employees,4,Tier 4 (1997-2001),,  7/1/1997,12/31/2001,,,,,,,,1,6,0,0,1,0
140,Los Angeles Fire and Police,0,All Employees,5,Tier 5 (2001-2011),,  1/1/2002, 6/30/2011,,,,,,,,1,6,0,0,1,0
140,Los Angeles Fire and Police,0,All Employees,6,Tier 6 (2011+),,  7/1/2011,  1/1/8000,,,,,,,,1,6,0,0,1,0
141,Los Angeles Water and Power,0,All Employees,1,Tier 1 (pre 2014),,1/1/1800,12/31/2013,,,,,,,,1,2,0,0,1,0
141,Los Angeles Water and Power,0,All Employees,2,Tier 2 (2014+),,  1/1/2014,  1/1/8000,,,,,,,,1,2,0,0,1,0
142,Orange County ERS,1,Plan G,0,,,,,,,,,,,,13,1,1,0,0,0
142,Orange County ERS,2,Plan H,0,,,,,,,,,,,,13,1,1,0,0,0
142,Orange County ERS,3,Plan I,0,,,,,,,,,,,,13,1,1,0,0,0
142,Orange County ERS,4,Plan J,0,,,,,,,,,,,,13,1,1,0,0,0
142,Orange County ERS,5,Plan N,0,,,,,,,,,,,,13,1,1,0,0,0
142,Orange County ERS,6,Plan P,0,,,,,,,,,,,,13,1,1,0,0,0
142,Orange County ERS,7,Plan A,0,,,,,,,,,,,,13,1,1,0,0,0
142,Orange County ERS,8,Plan B,0,,,,,,,,,,,,13,1,1,0,0,0
142,Orange County ERS,9,Plan E,0,,,,,,,,,,,,13,1,1,0,0,0
142,Orange County ERS,10,Plan F,0,,,,,,,,,,,,13,1,1,0,0,0
142,Orange County ERS,11,Plan T,0,,,,,,,,,,,,13,1,1,0,0,0
142,Orange County ERS,12,Plan U,0,,,,,,,,,,,,13,1,1,0,0,0
142,Orange County ERS,13,Plan V,0,,,,,,,,,,,,13,1,1,0,0,0
143,Sacramento County ERS,1,General,1,Tier 1,,1/1/1800, 9/26/1981,,,,,,,,2,5,1,0,1,0
143,Sacramento County ERS,1,General,2,Tier 2,, 9/27/1981, 6/26/1993,,,,,,,,2,5,1,0,1,0
143,Sacramento County ERS,1,General,3,Tier 3,, 6/27/1993,12/31/2011,,,,,,,,2,5,1,0,1,0
143,Sacramento County ERS,1,General,4,Tier 4,,  1/1/2012,12/31/2012,,,,,,,,2,5,1,0,1,0
143,Sacramento County ERS,1,General,5,Tier 5,,  1/1/2013,  1/1/8000,,,,,,,,2,5,1,0,1,0
143,Sacramento County ERS,2,Safety,1,Tier 1,,1/1/1800, 6/24/1995,,,,,,,,2,4,1,0,1,0
143,Sacramento County ERS,2,Safety,2,Tier 2,, 6/25/1995,12/31/2011,,,,,,,,2,4,1,0,1,0
143,Sacramento County ERS,2,Safety,3,Tier 3,,01jan2012,12/31/2013,,,,,,,,2,4,1,0,1,0
143,Sacramento County ERS,2,Safety,4,Tier 4,,  1/1/2013,  1/1/8000,,,,,,,,2,4,1,0,1,0
144,San Diego City ERS,1,General,1,Tier 1 (pre 2002),,1/1/1800,30jun2002,,,,,,,,3,3,1,0,1,0
144,San Diego City ERS,1,General,2,Tier 2 (2002-2009),,01jul2002,30jun2009,,,,,,,,3,3,1,0,1,0
144,San Diego City ERS,1,General,3,Tier 3 (2009+),,01jul2009,  1/1/8000,,,,,,,,3,3,1,0,1,0
144,San Diego City ERS,2,Police,1,Tier 1 (pre 2009),,1/1/1800,30jun2009,,,,,,,,3,5,1,0,1,0
144,San Diego City ERS,2,Police,2,Tier 2 (2009-2011),,01jul2009,12/31/2011,,,,,,,,3,5,1,0,1,0
144,San Diego City ERS,2,Police,3,Tier 3 (2012-2012),,01jan2012,01aug2012,,,,,,,,3,5,1,0,1,0
144,San Diego City ERS,2,Police,4,Tier 4 (2012-2013),,02aug2012, 6/30/2013,,,,,,,,3,5,1,0,1,0
144,San Diego City ERS,2,Police,5,Tier 5 (2013+),,01jul2013,  1/1/8000,,,,,,,,3,5,1,0,1,0
144,San Diego City ERS,3,Fire,1,Tier 1 (pre 2011),,1/1/1800,12/31/2011,,,,,,,,3,2,1,0,1,0
144,San Diego City ERS,3,Fire,2,Tier 2 (2012+),,01jan2012,  1/1/8000,,,,,,,,3,2,1,0,1,0
145,Chicago Municipal Employees,0,All Employees,1,Tier 1 (pre 2011),,1/1/1800,12/31/2010,,,,,,,,1,2,0,0,1,0
145,Chicago Municipal Employees,0,All Employees,2,Tier 2 (2011+),,  1/1/2011,  1/1/8000,,,,,,,,1,2,0,0,1,0
146,Chicago Police,0,All Employees,1,Tier 1 (pre 2011),,1/1/1800,12/31/2010,,,,,,,,1,2,0,0,1,0
146,Chicago Police,0,All Employees,2,Tier 2 (post 2011),,  1/1/2011,  1/1/8000,,,,,,,,1,2,0,0,1,0
147,Cook County Employees,1,General,1,Tier 1 (pre 2011),,1/1/1800,12/31/2010,,,,,,,,2,2,1,0,1,0
147,Cook County Employees,1,General,2,Tier 2 (2011+),,  1/1/2011,  1/1/8000,,,,,,,,2,2,1,0,1,0
147,Cook County Employees,2,Police,1,Tier 1 (pre 2011),,1/1/1800,12/31/2010,,,,,,,,2,2,1,0,1,0
147,Cook County Employees,2,Police,2,Tier 2 (2011+),,  1/1/2011,  1/1/8000,,,,,,,,2,2,1,0,1,0
148,Boston Retirement Board,1,General,1,Tier 1 (pre 1975),,1/1/1800,31dec1974,,,,,,,,3,5,1,0,1,0
148,Boston Retirement Board,1,General,2,Tier 2 (1975-1983),,01jan1975,12/31/1983,,,,,,,,3,5,1,0,1,0
148,Boston Retirement Board,1,General,3,Tier 3 (1984-1996),,01jan1984, 6/30/1996,,,,,,,,3,5,1,0,1,0
148,Boston Retirement Board,1,General,4,Tier 4 (1996-2012),,01jul1996,  4/1/2012,,,,,,,,3,5,1,0,1,0
148,Boston Retirement Board,1,General,5,Tier 5 (2012+),,02apr2012,  1/1/8000,,,,,,,,3,5,1,0,1,0
148,Boston Retirement Board,2,Other Hazardous,1,Tier 1 (pre 1975),,1/1/1800,31dec1974,,,,,,,,3,5,1,0,1,0
148,Boston Retirement Board,2,Other Hazardous,2,Tier 2 (1975-1983),,01jan1975,12/31/1983,,,,,,,,3,5,1,0,1,0
148,Boston Retirement Board,2,Other Hazardous,3,Tier 3 (1984-1996),,01jan1984, 6/30/1996,,,,,,,,3,5,1,0,1,0
148,Boston Retirement Board,2,Other Hazardous,4,Tier 4 (1996-2012),,01jul1996,  4/1/2012,,,,,,,,3,5,1,0,1,0
148,Boston Retirement Board,2,Other Hazardous,5,Tier 5 (2012+),,02apr2012,  1/1/8000,,,,,,,,3,5,1,0,1,0
148,Boston Retirement Board,3,Police and Fire,1,Tier 1 (pre 1975),,1/1/1800,31dec1974,,,,,,,,3,5,1,0,1,0
148,Boston Retirement Board,3,Police and Fire,2,Tier 2 (1975-1983),,01jan1975,12/31/1983,,,,,,,,3,5,1,0,1,0
148,Boston Retirement Board,3,Police and Fire,3,Tier 3 (1984-1996),,01jan1984, 6/30/1996,,,,,,,,3,5,1,0,1,0
148,Boston Retirement Board,3,Police and Fire,4,Tier 4 (1996-2012),,01jul1996,  4/1/2012,,,,,,,,3,5,1,0,1,0
148,Boston Retirement Board,3,Police and Fire,5,Tier 5 (2012+),,02apr2012,  1/1/8000,,,,,,,,3,5,1,0,1,0
149,New York City Fire,0,All Employees,1,Tier I (pre 1973),,1/1/1800, 6/30/1973,,,,,,,,1,4,0,0,1,0
149,New York City Fire,0,All Employees,2,Tier II (1973-2009),,  7/1/1973, 6/30/2009,,,,,,,,1,4,0,0,1,0
149,New York City Fire,0,All Employees,3,Tier III (2009-2012),,  7/1/2009, 3/31/2012,,,,,,,,1,4,0,0,1,0
149,New York City Fire,0,All Employees,4,Tier IV (2012+),,  4/1/2012,  1/1/8000,,,,,,,,1,4,0,0,1,0
150,New York City Police,0,Employees,1,Tier 1 (pre 1973),,1/1/1800, 6/30/1973,,,,,,,,1,4,0,0,1,0
150,New York City Police,0,Employees,2,Tier 2 (1973-2009),,  7/1/1973,30jun2009,,,,,,,,1,4,0,0,1,0
150,New York City Police,0,Employees,3,Tier 3 (2009-2012),,  7/1/2009, 3/31/2012,,,,,,,,1,4,0,0,1,0
150,New York City Police,0,Employees,4,Tier 4 (2012+),,01apr2012,  1/1/8000,,,,,,,,1,4,0,0,1,0
151,Milwaukee City ERS,1,General Employee,1,Tier 1 (pre 2014),,1/1/1800,12/31/2013,,,,,,,,3,2,1,0,1,0
151,Milwaukee City ERS,1,General Employee,2,Tier 2 (2014+),,  1/1/2014,  1/1/8000,,,,,,,,3,2,1,0,1,0
151,Milwaukee City ERS,2,Fire ,1,Tier 1 (pre 1989),,1/1/1800, 2/28/1989,,,,,,,,3,2,1,0,1,0
151,Milwaukee City ERS,2,Fire ,2,Tier 2 (1989+),,01mar1989,  1/1/8000,,,,,,,,3,2,1,0,1,0
151,Milwaukee City ERS,3,Police,1,Tier 1 (pre 1989),,1/1/1800,30jun1989,,,,,,,,3,2,1,0,1,0
151,Milwaukee City ERS,3,Police,2,Tier 2 (1989+),,  7/1/1989,  1/1/8000,,,,,,,,3,2,1,0,1,0
152,Philadelphia Municipal Retirement System,1,Municipal,1,Tier 1(pre 1/8/1987),,1/1/1800,  1/7/1987,,,,,,,,2,2,1,0,1,0
152,Philadelphia Municipal Retirement System,1,Municipal,2,Tier 2 (1/8/1987 onwards),,  1/8/1987,  1/1/8000,,,,,,,,2,2,1,0,1,0
152,Philadelphia Municipal Retirement System,2,,1,Tier 1 (pre 1/8/1987),,1/1/1800,  1/7/1987,,,,,,,,2,2,1,0,1,0
152,Philadelphia Municipal Retirement System,2,,2,Tier 2 (1/8/1987 onwards),,  1/8/1987,  1/1/8000,,,,,,,,2,2,1,0,1,0
152,Philadelphia Municipal Retirement System,3,Fire (Uniformed),1,Tier 1 (pre 1/8/1987),,1/1/1800,  1/7/1987,,,,,,,,2,2,1,0,1,0
152,Philadelphia Municipal Retirement System,3,Fire (Uniformed),2,Tier 2 (1/8/1987 onwards),,  1/8/1987,  1/1/8000,,,,,,,,2,2,1,0,1,0
153,Dallas Police and Fire,0,All Employees,1,Tier 1 (pre 1973) GROUP A,,1/1/1800, 2/28/1973,,,,,,,,1,4,0,0,1,0
153,Dallas Police and Fire,0,All Employees,2,Tier 2 (1973-2007) GROUP B Pre-2011,,  3/1/1973,12/31/2006,,,,,,,,1,4,0,0,1,0
153,Dallas Police and Fire,0,All Employees,3,Tier 3 (2007-2011) GROUP B Pre-2011,,  1/1/2007, 2/28/2011,,,,,,,,1,4,0,0,1,0
153,Dallas Police and Fire,0,All Employees,4,Tier 4 (2011+) GROUP B 2011+,,  3/1/2011,  1/1/8000,,,,,,,,1,4,0,0,1,0
154,Detroit Police and Fire Retirement System,1,,1,Tier I (pre 1969),,1/1/1800,12/31/1968,,,,,,,,1,2,1,0,1,0
154,Detroit Police and Fire Retirement System,1,,2,Tier II (1969+),,  1/1/1969,  1/1/8000,,,,,,,,1,2,1,0,1,0
154,Detroit Police and Fire Retirement System,2,,1,Tier I (pre 1969),,1/1/1800,12/31/1968,,,,,,,,1,2,1,0,1,0
154,Detroit Police and Fire Retirement System,2,,2,Tier II (1969+),,  1/1/1969,  1/1/8000,,,,,,,,1,2,1,0,1,0
155,Baltimore Fire and Police Employees Retirement System,0,All Employees,1,Tier 1 (pre 1996),Grandfathered,1/1/1800,31jul1996,,15,,  7/1/2010,,,1,1,6,0,0,1,0
155,Baltimore Fire and Police Employees Retirement System,0,All Employees,2,Tier 1 (pre 1996),NonGrandfathered,1/1/1800,31jul1996,,,,,,,,1,6,0,0,1,0
155,Baltimore Fire and Police Employees Retirement System,0,All Employees,3,Tier 2 (1996-2003),Grandfathered,  8/1/1996,30jun2003,,15,,  7/1/2010,  1/1/8000,,1,1,6,0,0,1,0
155,Baltimore Fire and Police Employees Retirement System,0,All Employees,4,Tier 2 (1996-2003),NonGrandfathered,  8/1/1996,30jun2003,,,,,,,,1,6,0,0,1,0
155,Baltimore Fire and Police Employees Retirement System,0,All Employees,5,Tier 3 (2003+),Grandfathered,01jul2003,  1/1/8000,50,10,,  7/1/2010,  1/1/8000,,,1,6,0,0,1,0
155,Baltimore Fire and Police Employees Retirement System,0,All Employees,6,Tier 3 (2003+),NonGrandfathered,01jul2003,  1/1/8000,,,,,,,,1,6,0,0,1,0
156,Seattle Employees Retirement System,0,All Employees,0,,,,,,,,,,,,1,1,0,0,0,0
158,Nashville-Davidson Metropolitan Employees Benefit Trust Fund,1,General ,1,Tier 1 (pre 1995),,1/1/1800, 6/30/1995,,,,,,,,2,2,1,0,1,0
158,Nashville-Davidson Metropolitan Employees Benefit Trust Fund,1,General ,2,Tier 2 (1995+),,  7/1/1995,  1/1/8000,,,,,,,,2,2,1,0,1,0
158,Nashville-Davidson Metropolitan Employees Benefit Trust Fund,2,Police/Fire,1,Tier 1 (pre 1995),,1/1/1800, 6/30/1995,,,,,,,,2,2,1,0,1,0
158,Nashville-Davidson Metropolitan Employees Benefit Trust Fund,2,Police/Fire,2,Tier 2 (1995+),,  7/1/1995,  1/1/8000,,,,,,,,2,2,1,0,1,0
159,Jacksonville General Employee Pension Plan,0,All Employees,0,,,,,,,,,,,,1,1,0,0,0,0
160,Cincinnati Employees Retirement System,0,All Employees,1,Group C,,1/1/1800,12/31/2009,,30,,1/1/1800,  7/1/2011,,1,1,4,0,0,1,0
160,Cincinnati Employees Retirement System,0,All Employees,2,Group E,,1/1/1800,12/31/2009,,30,,  7/2/2011,  1/1/2014,,1,1,4,0,0,1,0
160,Cincinnati Employees Retirement System,0,All Employees,3,Group F,,1/1/1800,12/31/2009,,,,,,,,1,4,0,0,1,0
160,Cincinnati Employees Retirement System,0,All Employees,4,Group G,,  1/1/2010,  1/1/8000,,,,,,,,1,4,0,0,1,0
161,Atlanta General Employees Pension Fund,0,All Employees,1,Tier 1 (pre 2010),Hired pre 2010,1/1/1800, 6/30/2010,,,,,,,,1,3,0,0,1,0
161,Atlanta General Employees Pension Fund,0,All Employees,2,Tier 2 (2010-2011),2010-2011,  7/1/2010,10/31/2011,,,,,,,,1,3,0,0,1,0
161,Atlanta General Employees Pension Fund,0,All Employees,3,Tier 2 (2011+),2011+, 11/1/2011,  1/1/8000,,,,,,,,1,3,0,0,1,0
162,Omaha School Employee Retirement System,1,Classified,1,Hired pre 7/1/2013,,1/1/1800, 6/30/2013,,,,,,,,2,2,1,0,1,0
162,Omaha School Employee Retirement System,1,Classified,2,Hired 7/1/2013+,,  7/1/2013,  1/1/8000,,,,,,,,2,2,1,0,1,0
162,Omaha School Employee Retirement System,2,Certified,1,Hired pre 7/1/2013,,1/1/1800, 6/30/2013,,,,,,,,2,2,1,0,1,0
162,Omaha School Employee Retirement System,2,Certified,2,Hired 7/1/2013+,,  7/1/2013,  1/1/8000,,,,,,,,2,2,1,0,1,0
164,Fairfax County Employees' Retirement System,0,All Employees,1,Tier 1 (Pre 2013),,1/1/1800,12/31/2012,,,,,,,,1,2,0,0,1,0
164,Fairfax County Employees' Retirement System,0,All Employees,2,Tier 2 (Post 2013),,  1/1/2013,  1/1/8000,,,,,,,,1,2,0,0,1,0
168,City of Miami Firefighters and Police Officers Retirement Trust,1,Police Officers,1,Tier 1 (pre 2010),,1/1/1800, 9/30/2010,,,,,,,,2,2,1,0,1,0
168,City of Miami Firefighters and Police Officers Retirement Trust,1,Police Officers,2,Tier 2 (2010+),, 10/1/2010,  1/1/8000,,,,,,,,2,2,1,0,1,0
168,City of Miami Firefighters and Police Officers Retirement Trust,2,Firefighters,1,Tier 1 (pre 2010),,  1/1/8000, 9/30/2010,,,,,,,,2,4,1,0,1,0
168,City of Miami Firefighters and Police Officers Retirement Trust,2,Firefighters,2,Tier 2 (2010-2012),, 10/1/2010, 9/30/2012,,,,,,,,2,4,1,0,1,0
168,City of Miami Firefighters and Police Officers Retirement Trust,2,Firefighters,3,Tier 3 (2012-2014),, 10/1/2012, 9/30/2014,,,,,,,,2,4,1,0,1,0
168,City of Miami Firefighters and Police Officers Retirement Trust,2,Firefighters,4,TIer 4 (2014+),, 10/1/2014,  1/1/8000,,,,,,,,2,4,1,0,1,0
172,Omaha Police and Fire,1,Police,1,Tier 1: Hired pre 2010,,1/1/1800,12/31/2009,,,,,,,,2,2,1,0,1,0
172,Omaha Police and Fire,1,Police,2,Tier 2: Hired post 2010,,  1/1/2010,  1/1/8000,,,,,,,,2,2,1,0,1,0
172,Omaha Police and Fire,2,Fire,1,Tier 1: Hired pre 2013,,1/1/1800,12/31/2012,,,,,,,,2,2,1,0,1,0
172,Omaha Police and Fire,2,Fire,2,Tier 2: Hired post 2013,,  1/1/2013,  1/1/8000,,,,,,,,2,2,1,0,1,0
173,Atlanta Police Fund,0,All Employees,1,Tier 1 (Hired pre 1978),,1/1/1800, 3/31/1978,,,,,,,,1,2,0,0,1,0
173,Atlanta Police Fund,0,All Employees,2,Tier 2 (Hired post 1978),,  4/1/1978,  1/1/8000,,,,,,,,1,2,0,0,1,0
